ID,LOCATION,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,WY Total,Pct Avg to Date
YKAC1,YREKA,0.37,2.01,0.53,1.81,0.37,1.74,1.74,2.25,0.05,0.31,0.00,0.03,11.21,56
FFDC1,FAIRFIELD,0.14,2.69,0.03,3.43,0.32,4.79,3.32,0.04,0.00,0.00,0.00,0.00,14.76,59
NSHC1,NAPA STATE HOSPITAL,0.20,4.62,0.03,4.66,0.12,6.58,3.01,0.00,0.00,0.00,0.00,0.00,19.22,69
PORC1,POTTER VALLEY PH,0.61,7.62,0.32,7.30,0.65,5.95,5.87,0.15,0.00,0.00,0.00,0.24,28.71,61
SFOC1,DOWNTOWN SAN FRANCISCO,0.31,2.83,0.07,5.21,0.42,4.54,3.91,0.04,0.01,0.00,0.00,0.00,17.34,73
UKI,UKIAH ASOS,0.21,5.22,0.15,6.42,0.55,6.12,4.93,0.05,0.00,0.00,0.00,0.03,23.68,63
AAT,ALTURAS,0.92,1.70,0.38,1.33,0.39,1.59,2.80,2.05,0.32,0.13,0.00,0.01,11.62,82
ADNC1,ADIN,0.39,3.07,0.28,1.88,0.36,2.51,3.24,4.50,0.19,0.01,0.00,0.00,16.43,106
AUBC1,AUBURN,0.78,5.82,0.52,4.62,1.13,7.59,0.89,0.15,0.00,0.00,0.00,0.00,21.50,58
BLU,BLUE CANYON,0.89,18.69,0.88,10.33,1.61,16.15,7.65,5.94,0.02,0.00,0.00,0.00,62.16,96
BODC1,BOWMAN DAM,1.26,21.02,1.21,11.14,1.78,20.40,7.58,2.59,0.50,0.00,0.00,0.00,67.48,102
BUCC1,BUCKS CREEK,0.92,15.08,1.19,8.85,0.69,16.10,7.61,0.71,0.07,0.00,0.00,0.00,51.22,74
BUKC1,BUCKHORN,1.24,17.06,1.15,11.60,0.49,12.11,9.78,1.99,0.00,0.00,0.00,0.00,55.42,81
CANC1,CANYON DAM,0.71,16.75,1.85,6.67,0.62,7.76,4.46,0.96,0.09,0.04,0.00,0.00,39.91,106
CHEC1,CHESTER,0.52,6.56,0.34,4.31,0.33,9.11,3.28,1.37,0.27,0.00,0.00,0.00,26.09,76
CHUC1,CHICO UNIVERSITY FARM,0.54,4.67,0.00,3.62,0.00,4.61,3.88,0.72,0.00,0.00,0.00,0.00,18.04,68
CLGC1,COLGATE PH,0.67,10.25,0.68,8.33,0.83,12.34,6.08,0.29,0.00,0.00,0.00,0.00,39.47,93
COFC1,COLFAX,0.77,10.49,0.79,8.03,0.95,16.75,5.23,0.15,0.00,0.00,0.00,0.00,43.16,92
DAVC1,DAVIS EXPERIMENTAL FARM,0.18,1.66,0.03,4.42,0.09,4.62,1.37,0.26,0.00,0.00,0.00,0.00,12.63,64
DESC1,DE SABLA,1.23,13.42,0.79,10.65,0.84,15.79,8.71,0.71,0.00,0.04,0.00,0.00,52.18,77
DWNC1,DOWNIEVILLE,1.01,18.12,1.31,9.51,2.67,18.27,6.16,2.01,0.50,0.00,0.00,0.00,59.56,91
FSTC1,FORESTHILL RS,0.61,14.80,1.04,10.35,1.30,16.87,6.56,0.35,0.00,0.00,0.00,0.00,51.88,96
GEOC1,GEORGETOWN RS,1.08,13.62,0.66,8.98,1.38,18.10,5.16,1.29,0.00,0.00,0.00,0.00,50.27,98
GLRC1,GOLD RUN 2SW,0.83,15.16,1.10,8.86,0.65,17.24,6.05,0.25,0.00,0.00,0.00,0.00,50.14,91
GRAC1,GRASS VALLEY NO. 2,1.04,12.76,1.06,9.72,0.75,15.93,6.27,0.43,0.00,0.00,0.00,0.00,47.96,89
HATC1,HAT CREEK,0.46,4.41,0.26,2.46,0.07,4.25,3.98,1.40,0.03,0.21,0.00,0.00,17.53,91
HLEC1,HARRY L ENGLEBRIGHT DAM,0.70,6.12,0.65,6.36,1.21,10.68,4.09,0.36,0.00,0.00,0.00,0.00,30.17,85
MCLC1,MCCLOUD,1.00,7.54,0.68,5.43,0.01,6.66,5.44,1.25,0.00,0.00,0.17,0.00,28.18,57
MHS,MT. SHASTA,0.65,4.89,0.29,4.28,0.78,5.06,2.35,2.07,0.02,0.47,0.00,0.25,21.11,49
MINC1,MINERAL,1.13,13.91,1.12,8.43,1.05,12.98,6.25,3.02,1.07,0.00,0.00,0.00,48.96,85
MNZC1,MANZANITA LAKE,1.40,12.23,1.46,5.71,1.11,10.18,5.74,1.52,1.45,0.04,0.00,0.00,40.84,99
NVDC1,NEVADA CITY,0.93,14.23,0.88,10.01,0.28,18.28,4.82,0.48,0.00,0.00,0.00,0.00,49.91,80
ONDC1,ORLAND,0.23,1.78,0.00,3.38,0.03,1.72,2.68,0.18,0.00,0.00,0.00,0.00,10.00,43
PCHC1,PACIFIC HOUSE,0.97,12.94,0.95,7.62,1.22,18.19,4.84,1.59,0.00,0.00,0.00,0.00,48.32,89
PLCC1,PLACERVILLE,0.54,10.00,0.95,6.64,0.36,16.49,4.13,0.41,0.00,0.00,0.00,0.00,39.52,99
PLUC1,PLUMAS EUREKA SP,1.00,18.84,0.75,9.73,1.74,16.31,6.04,1.64,0.67,0.00,0.00,0.01,56.73,NA
PRAC1,PORTOLA,0.41,4.84,0.48,3.24,1.17,8.89,2.46,1.96,0.67,0.00,0.00,0.00,24.12,104
PRDC1,PARADISE,1.24,11.08,0.38,8.89,1.07,11.97,7.88,0.74,0.00,0.00,0.00,0.00,43.25,74
QCYC1,QUINCY,0.58,10.14,0.84,6.19,0.90,12.88,2.96,2.22,0.45,0.00,0.00,0.00,37.16,93
RBL,RED BLUFF AP,0.66,3.01,0.01,5.02,0.03,2.95,3.18,1.22,0.10,0.00,0.00,0.00,16.18,66
SERC1,SIERRAVILLE,0.59,7.51,0.39,2.76,1.13,8.25,1.94,2.61,0.54,0.67,0.00,0.00,26.39,103
SHDC1,SHASTA DAM,0.49,10.37,0.09,7.37,0.15,11.36,4.44,2.25,0.00,0.00,0.00,0.26,36.78,56
SLPC1,SLY PARK,0.48,9.27,1.12,6.80,1.04,16.32,5.16,1.16,0.12,0.00,0.00,0.00,41.47,NA
SMTC1,SACRAMENTO 5 ESE,0.14,2.45,0.13,5.07,0.66,5.37,2.45,0.42,0.00,0.00,0.00,0.00,16.69,82
SODC1,SODA SPRINGS,1.02,16.57,0.91,10.04,1.97,20.87,6.34,2.83,0.04,0.04,0.04,0.00,60.67,95
STOC1,STONY GORGE,0.00,1.55,0.00,3.04,0.00,2.54,2.37,0.21,0.00,0.00,0.00,0.00,9.71,44
STYC1,STRAWBERRY VALLEY,0.95,19.12,1.19,11.55,3.15,21.30,8.42,0.46,0.08,0.00,0.00,0.00,66.22,80
TWLC1,CAPLES LAKE,0.46,10.20,0.59,4.64,3.28,19.23,4.24,1.28,0.00,0.28,2.70,0.00,46.90,100
VOLC1,VOLTA PH,0.91,7.79,0.46,5.92,0.35,9.64,6.09,1.06,0.35,0.00,0.00,0.00,32.57,92
VTNC1,VINTON,0.36,3.84,0.08,2.08,0.01,4.84,1.47,2.74,0.24,0.43,0.00,0.03,16.12,113
WSKC1,WHISKEYTOWN RES,0.39,9.06,0.04,6.45,0.06,11.27,5.05,2.05,0.00,0.00,0.00,0.00,34.37,52
ABYC1,AUBERRY,0.11,1.50,0.14,2.52,0.41,12.45,1.81,0.10,0.00,0.00,0.00,0.00,19.04,73
ARNC1,CALAVERAS BIG TREES,1.20,8.48,0.60,7.14,0.88,18.04,8.64,0.09,0.00,0.00,0.00,0.00,45.07,79
CHVC1,CHERRY VALLEY,0.53,8.43,0.37,5.50,0.26,18.91,3.68,0.58,0.00,0.08,0.00,0.00,38.34,76
CMPC1,CAMP PARDEE,0.34,4.40,0.43,3.81,0.49,6.85,3.15,0.55,0.00,0.00,0.00,0.00,20.02,85
EXQC1,EXCHEQUER DAM,0.29,2.49,0.23,2.45,0.87,7.47,2.18,0.22,0.00,0.00,0.00,0.00,16.20,79
FDDC1,FIDDLETOWN DEXTER RANCH,0.48,8.27,0.83,5.16,1.14,13.06,3.82,0.42,0.00,0.00,0.00,0.00,33.18,88
FRAC1,FRIANT GOVERNMENT CAMP,0.14,0.86,0.06,1.63,0.30,6.02,0.84,0.00,0.00,0.00,0.00,0.00,9.85,66
GRVC1,GROVELAND RS,0.61,5.55,0.17,4.77,0.64,16.34,2.96,0.53,0.00,0.00,0.00,0.00,31.57,83
HETC1,HETCH HETCHY,0.59,6.17,0.35,4.45,0.96,15.26,3.73,0.18,0.00,0.09,0.00,0.20,31.98,85
LOSC1,LOS BANOS,0.11,0.36,0.07,2.05,0.39,2.05,0.58,0.00,0.00,0.00,0.00,0.00,5.61,56
MCEC1,MERCED,0.16,0.88,0.10,2.12,0.34,3.36,1.33,0.12,0.00,0.00,0.00,0.00,8.41,64
MOD,MODESTO AP,0.12,0.86,0.05,2.61,0.20,2.03,2.22,0.17,0.00,0.00,0.00,0.00,8.26,63
MRIC1,MARIPOSA RS,0.20,2.82,0.17,3.50,0.87,13.83,2.80,0.22,0.00,0.00,0.00,0.00,24.41,74
NMDC1,NEW MELONES DAM HQ,0.32,3.99,0.24,4.51,0.77,8.18,2.67,0.34,0.00,0.00,0.00,0.00,21.02,70
NOFC1,NORTH FORK RS,0.26,2.15,0.29,2.93,1.20,15.24,3.18,0.08,0.00,0.02,0.00,0.00,25.35,76
SONC1,SONORA,0.30,4.32,0.12,4.79,0.00,11.25,3.13,0.13,0.00,0.00,0.00,0.00,24.04,69
TRAC1,TRACY CARBONA,0.09,1.07,0.06,3.10,0.55,2.19,1.55,0.00,0.00,0.00,0.00,0.00,8.61,66
WSTC1,WEST POINT,0.56,7.23,0.68,6.41,0.95,13.15,4.18,0.53,0.00,0.00,0.00,0.00,33.69,84
YNPC1,SOUTH ENTRANCE YOSEMITE,0.45,3.81,0.20,5.69,1.43,11.93,3.94,0.63,0.00,0.07,0.00,0.15,28.30,69
YPQC1,YOSEMITE PARK HEADQUARTER,0.52,4.59,0.37,3.63,0.27,14.96,3.54,0.78,0.00,0.00,0.00,0.15,28.81,78
ASHC1,ASH MOUNTAIN,0.05,2.11,0.15,1.74,0.52,8.28,2.40,0.22,0.00,0.28,0.00,0.00,15.75,58
BFL,BAKERSFIELD,0.00,0.03,0.04,1.03,0.22,2.41,0.20,0.02,0.00,0.00,0.00,0.00,3.95,61
BTPC1,BEAR TRAP MEADOW,0.00,4.21,0.26,3.73,0.51,19.07,4.66,0.53,0.18,0.24,0.00,0.00,33.39,NA
DNPC1,BALCH PH,0.46,1.66,0.20,2.55,0.27,10.06,3.64,0.26,0.00,0.00,0.00,0.00,19.10,61
GNNC1,GLENNVILLE,0.00,0.80,0.18,1.16,0.71,6.68,1.53,0.00,0.00,0.00,0.00,0.00,11.06,55
HSSC1,HOSSACK,0.00,3.66,12.22,3.72,1.51,15.32,3.90,0.40,0.23,0.54,0.00,0.00,41.50,92
ISAC1,LAKE ISABELLA DAM,0.01,0.43,0.06,1.33,0.02,5.66,1.10,0.17,0.02,0.03,0.00,1.12,9.95,NA
LDGC1,LODGEPOLE,0.05,4.53,0.12,4.16,1.44,17.26,3.97,0.95,0.00,0.55,0.00,0.00,33.03,73
PFTC1,PINE FLAT DAM,0.19,1.03,0.04,2.30,0.39,8.53,1.44,0.13,0.03,0.06,0.22,0.36,14.72,71
RGCC1,ROGERS CAMP,0.00,2.45,0.12,2.85,1.70,12.66,2.64,0.50,0.09,0.55,0.00,0.00,23.56,NA
SCSC1,LAKE SUCCESS DAM,0.17,0.36,0.06,1.57,0.62,5.12,1.41,0.65,0.88,0.44,0.23,0.33,11.84,105
TMDC1,TERMINUS DAM,0.01,0.75,0.02,1.37,0.53,5.05,0.92,0.03,0.01,0.01,0.00,0.00,8.70,65
TREC1,THREE RIVER EDISON PH #1,0.00,1.70,0.10,1.90,0.62,6.15,1.74,0.04,0.00,0.00,0.00,0.00,12.25,49
CNGC1,COALINGA,0.06,0.00,0.00,1.51,0.15,2.70,0.06,0.00,0.00,0.00,0.00,0.00,4.48,54
FAT,FRESNO AIR TERMINAL,0.09,0.28,0.04,1.23,0.26,4.19,0.64,0.00,0.00,0.00,0.00,0.00,6.73,59
HJO,HANFORD,0.06,0.31,0.04,1.37,0.30,2.33,0.29,0.00,0.00,0.00,0.00,0.00,4.70,47
LEMC1,LEMON COVE,0.04,0.85,0.07,1.55,0.75,4.74,0.94,0.00,0.00,0.00,0.00,0.00,8.94,61
LINC1,LINDSAY,0.06,0.44,0.05,1.11,0.69,3.56,0.67,0.02,0.00,0.00,0.00,0.00,6.60,53
VISC1,VISALIA,0.10,0.20,0.08,0.88,0.67,3.42,0.82,0.00,0.00,0.00,0.00,0.00,6.17,56
WASC1,WASCO,0.00,0.52,0.00,1.17,0.33,1.57,0.27,0.00,0.00,0.00,0.00,0.00,3.86,53
BISC1,BIG SUR STATE PARK,0.15,3.73,0.06,7.78,0.56,14.45,2.45,0.04,0.00,0.00,0.00,0.00,29.22,65
CCAC1,CACHUMA DAM,0.00,0.07,0.00,3.45,0.16,4.85,0.09,0.40,0.00,0.00,0.00,0.00,9.02,41
JUNC1,JUNCAL DAM,0.00,0.23,0.00,3.60,0.27,8.92,0.04,0.30,0.00,0.00,0.00,0.00,13.36,43
PRB,PASO ROBLES,0.09,0.16,0.02,2.03,0.36,6.76,0.20,0.00,0.00,0.00,0.00,0.00,9.62,75
SBA,SANTA BARBARA,0.00,0.07,0.00,2.72,0.01,5.50,0.00,0.00,0.00,0.00,0.00,0.00,8.30,47
SBPC1,SAN LUIS OBISPO,0.01,0.49,0.17,3.55,0.15,9.12,0.56,0.01,0.00,0.00,0.00,0.00,14.06,61
SCRC1,SANTA CRUZ,0.07,2.75,0.18,5.29,0.32,6.89,3.98,0.04,0.03,0.00,0.00,0.01,19.56,62
SMX,SANTA MARIA,0.03,0.06,0.03,1.90,0.14,3.44,0.41,0.00,0.00,0.00,0.00,0.00,6.01,43
BBLC1,BIG BEAR LAKE F.S.,0.00,0.00,0.01,3.28,0.40,4.72,0.00,0.56,0.00,0.99,0.00,0.00,9.96,50
CQT,DOWNTOWN LA,0.10,0.01,0.01,1.77,0.03,2.69,0.02,0.09,0.00,0.00,0.00,0.00,4.72,32
CUYC1,CUYAMACA,0.25,0.10,0.11,5.94,1.55,6.55,0.00,0.00,0.00,0.00,0.10,0.00,14.60,NA
ELPC1,EL CAPITAN DAM,0.08,0.00,0.17,3.44,1.08,2.21,0.00,0.25,0.00,0.00,0.00,0.00,7.23,NA
EORC1,ELSINORE,0.01,0.05,0.00,1.98,0.12,1.11,0.01,0.05,0.00,0.00,0.00,0.00,3.33,27
HENC1,HENSHAW DAM,0.03,0.02,0.00,4.92,1.04,3.61,0.04,0.07,0.00,0.11,0.00,0.00,9.84,37
LAX,LA INT'L AIRPORT,0.00,0.10,0.01,1.40,0.10,2.07,0.05,0.06,0.00,0.00,0.00,0.00,3.79,30
LGB,LONG BEACH,0.00,0.07,0.00,1.48,0.29,1.64,0.04,0.01,0.00,0.00,0.00,0.00,3.53,29
LOX,OXNARD,0.00,0.05,0.00,1.06,0.19,5.02,0.05,0.00,0.00,0.00,0.00,0.01,6.38,42
OJAC1,OJAI,0.00,0.05,0.00,3.01,0.11,8.47,0.01,0.14,0.02,0.00,0.00,0.00,11.81,56
MWS,MOUNT WILSON,0.10,0.36,0.00,6.84,0.68,11.13,0.02,0.41,0.00,0.00,0.00,0.00,19.54,54
OCNC1,OCEANSIDE MARINA,0.03,0.24,0.03,2.94,0.30,1.83,0.08,0.17,0.00,0.06,0.00,0.00,5.68,55
SAN,LINDBERGH FIELD,0.00,0.02,0.07,1.78,0.36,0.95,0.02,0.12,0.00,0.00,0.02,0.00,3.34,32
STAC1,SANTA ANA FS,0.00,0.04,0.00,1.08,0.02,1.39,0.02,0.11,0.00,0.00,0.00,0.00,2.66,20
CEDC1,CEDARVILLE,0.57,3.44,0.62,1.40,1.38,0.89,2.64,3.33,0.50,0.05,0.00,0.00,14.82,118
FOBC1,FORT BIDWELL,0.61,3.33,0.46,1.63,1.00,2.52,2.80,2.38,0.35,0.00,0.00,0.02,15.10,83
Q63,SUTCLIFFE-PYRAMID LK,0.00,1.67,0.04,0.65,0.05,1.85,0.92,1.30,0.41,0.24,0.00,0.00,7.13,96
SNVC1,SUSANVILLE,0.60,2.09,0.27,2.23,0.19,1.53,1.96,1.44,0.15,0.00,0.00,0.00,10.46,87
SVEC1,SUSANVILLE 1 WNW,0.60,2.09,0.27,2.23,0.19,1.53,1.96,1.44,0.15,0.00,0.00,0.00,10.46,NA
WAWN2,WADSWORTH 4N,0.08,0.30,0.12,0.40,0.57,0.71,0.69,1.49,0.10,0.21,0.15,0.00,4.82,90
WTNN2,WELLINGTON,0.06,1.90,0.04,0.28,0.27,1.37,0.39,2.77,0.07,0.32,0.35,0.00,7.82,NA
BOCC1,BOCA RESERVOIR,0.63,4.78,0.41,2.55,0.60,8.63,1.60,2.66,0.16,0.49,0.00,0.00,22.51,100
BPTC1,BRIDGEPORT,0.00,2.35,0.02,0.21,0.17,2.10,0.31,1.01,0.00,0.64,0.21,0.03,7.05,75
MINN2,MINDEN,0.19,3.10,0.06,0.92,0.19,2.66,0.72,1.53,0.00,0.25,0.00,0.00,9.62,108
RNO,RENO,0.28,1.18,0.11,0.67,0.20,2.35,0.54,1.84,0.10,1.29,0.00,0.00,8.56,116
SRKN2,SPARKS,0.00,1.10,0.00,0.54,0.45,1.50,0.82,2.55,0.20,1.50,0.00,0.00,8.66,104
TAHC1,TAHOE CITY,0.60,8.15,0.48,3.78,1.25,12.32,2.58,2.57,0.00,0.29,0.00,0.00,32.02,93
TKEC1,TRUCKEE RS,0.62,6.32,0.45,3.30,0.95,10.21,2.38,2.39,0.00,1.24,0.00,0.00,27.86,89
WABN2,WABUSKA 6SE,0.01,0.00,0.07,0.19,0.04,0.64,0.19,1.05,0.00,0.75,0.01,0.00,2.95,60
YRGN2,YERINGTON,0.02,0.92,0.04,0.57,0.13,0.71,0.20,1.26,0.00,0.28,0.41,0.00,4.54,94
BARC1,BARSTOW,0.00,0.00,0.00,0.42,0.01,1.17,0.00,0.49,0.00,0.33,0.00,0.00,2.42,46
BIH,BISHOP AP,0.00,0.16,0.00,0.04,0.00,0.62,0.40,0.27,0.00,1.52,0.01,0.06,3.08,59
DEVC1,DEATH VALLEY,0.00,0.00,0.00,0.48,0.05,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.73,31
ELLC1,ELLERY LAKE,0.20,3.02,0.12,1.44,0.68,5.02,1.90,1.76,0.00,3.33,0.00,0.00,17.47,73
FMTC1,FAIRMONT,0.00,0.03,0.00,2.25,0.54,3.77,0.10,0.01,0.00,0.00,0.00,0.00,6.70,40
GEMC1,GEM LAKE,0.17,2.40,0.08,1.64,0.24,6.34,1.92,1.24,0.00,0.96,0.28,0.00,15.27,76
HEEC1,HAIWEE,0.00,0.06,0.00,1.54,0.13,1.25,0.00,0.73,0.00,0.00,0.00,0.00,3.71,51
INDC1,INDEPENDENCE,0.00,0.37,0.00,0.45,0.04,0.43,0.10,0.01,0.00,0.94,0.00,0.01,2.35,43
LASC1,LAKE SABRINA,0.00,1.74,0.00,0.64,0.61,4.69,1.28,1.60,0.00,3.12,1.59,0.10,15.37,97
LEVC1,LEE VINING,0.08,2.70,0.00,0.63,0.36,3.86,1.13,2.37,0.00,1.70,0.12,0.00,12.95,83
PMD,PALMDALE,0.00,0.00,0.00,0.60,0.07,1.89,0.01,0.00,0.00,0.00,0.00,0.00,2.57,NA
PSP,PALM SPRINGS,0.00,0.00,0.00,1.45,0.00,0.24,0.00,0.00,0.00,1.11,0.00,0.00,2.80,58
B23,BATTLE MOUNTAIN,0.00,1.19,0.09,0.53,0.72,1.37,1.00,0.00,0.00,0.00,0.09,0.00,4.99,56
EKO,ELKO,0.13,1.26,0.31,0.47,0.54,1.96,0.99,0.05,0.05,0.03,0.26,0.00,6.05,61
IMLN2,IMLAY,0.15,0.79,0.16,0.99,0.36,2.66,1.75,1.78,0.30,0.00,0.02,0.00,8.96,102
RYPN2,RYE PATCH DAM,0.00,0.55,0.04,0.89,0.47,3.89,1.68,0.84,0.28,0.00,0.00,0.00,8.64,101
WMC,WINNEMUCCA,0.08,0.95,0.31,0.53,0.56,1.88,1.65,0.16,0.16,0.08,0.04,0.00,6.40,77
KRVN2,KINGS RIVER VALLEY,0.32,0.87,0.08,0.37,0.42,1.49,0.79,0.29,0.29,0.10,0.00,0.00,5.02,57
BLEN2,BLUE EAGLE RANCH,0.00,0.62,0.08,0.64,0.12,0.86,0.77,0.00,0.00,0.10,0.16,0.00,3.35,39
EKAN2,EUREKA,0.18,1.01,0.10,0.74,1.54,3.19,0.60,0.03,0.03,1.18,0.41,0.13,9.14,81
ELY,ELY,0.04,0.36,0.18,1.14,0.16,1.47,0.33,0.01,0.01,1.14,0.23,0.01,5.08,52
MNAN2,MINA,0.00,0.01,0.03,0.13,0.12,0.24,1.60,0.83,0.00,1.56,0.01,0.00,4.53,75
PAHN2,PAHRUMP,0.00,0.00,0.00,1.13,0.20,0.60,0.01,0.42,0.00,0.23,0.00,0.03,2.62,51
RTHN2,RUTH,0.03,0.59,0.15,1.29,0.24,2.77,0.53,0.05,0.05,1.07,0.26,0.03,7.06,52
TPH,TONOPAH,0.00,0.01,0.00,0.45,0.05,0.22,0.00,0.00,0.00,1.12,0.33,0.00,2.18,42
JPTN2,JACKPOT,0.14,0.76,0.18,0.44,0.40,2.32,0.22,0.88,0.88,0.10,0.00,0.00,6.32,60
OLEO3,ODELL LAKE,3.25,6.76,1.27,3.72,2.97,2.71,2.65,0.42,0.24,0.00,0.00,0.00,23.99,70
CALN2,CALIENTE,0.00,0.06,0.10,0.96,0.28,1.05,0.10,1.02,0.00,1.05,1.05,0.00,5.67,61
EED,NEEDLES,0.00,0.00,0.00,0.41,0.20,0.23,0.00,0.00,0.00,0.93,0.17,0.00,1.94,42
HIKN2,HIKO,0.00,0.03,0.00,0.77,0.00,0.33,0.00,0.37,0.00,0.88,0.41,0.00,2.79,38
LAUN2,LAUGHLIN,0.00,0.00,0.00,0.65,0.00,0.37,0.00,0.00,0.00,0.15,0.15,0.00,1.32,21
LAVU1,LA VERKIN,0.00,0.00,0.00,1.59,0.84,0.94,0.31,0.32,0.00,1.23,1.12,0.00,6.35,55
LHCA3,LAKE HAVASU CITY,0.00,0.00,0.00,0.39,0.08,0.23,0.00,0.00,0.00,0.52,0.04,0.00,1.26,33
SGUU1,ST. GEORGE,0.01,0.00,0.06,1.51,0.88,0.59,0.72,0.55,0.00,1.16,1.40,0.11,6.99,79
SRCN2,SEARCHLIGHT,0.00,0.00,0.00,1.62,0.33,0.67,0.00,0.48,0.00,0.87,0.37,0.11,4.45,56
VEF,LAS VEGAS,0.00,0.00,0.00,1.57,0.01,0.25,0.00,0.22,0.00,0.96,0.16,0.00,3.17,62
VOFN2,VALLEY FO FIRE SP,0.00,0.00,0.01,1.67,0.00,0.59,0.00,0.08,0.00,4.55,0.15,0.31,7.36,113
WUPA3,WIKIEUP,0.00,0.00,0.00,0.58,0.75,0.55,0.00,0.11,0.00,2.51,0.98,0.29,5.77,62
LENN2,GREAT BASIN N P,0.01,0.30,0.33,1.05,0.97,2.63,0.33,0.00,0.00,1.34,1.45,0.03,8.44,61
EMRU1,ENTERPRISE,0.00,0.30,0.18,1.63,1.11,2.15,0.18,0.71,0.00,1.50,0.58,0.21,8.55,57
