ID,LOCATION,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,WY Total,Pct Avg to Date
SCOC1,SCOTIA,10.39,8.19,7.32,16.33,16.84,7.80,6.84,1.01,0.46,0.11,0.00,0.00,75.29,152
HOWO3,HOWARD PRAIRIE,8.29,3.78,4.80,9.02,7.47,4.54,3.77,1.39,1.20,0.00,0.77,0.99,46.02,146
KENO3,KENO,5.58,1.38,3.07,3.57,3.52,2.72,1.73,0.69,0.65,0.05,0.70,0.74,24.40,123
FOJC1,FORT JONES,6.19,2.34,4.10,7.44,6.65,2.57,1.86,0.58,0.58,0.01,1.00,0.16,33.48,157
ORLC1,ORLEANS,13.64,7.22,5.44,13.88,15.00,10.76,6.44,1.61,0.92,0.08,0.04,1.60,76.63,143
STGC1,LAVA BEDS NM,3.19,0.68,1.47,3.49,5.24,1.84,2.88,0.53,1.99,0.61,1.09,0.16,23.17,153
TULC1,TULE LAKE,1.46,0.50,1.40,1.18,1.87,1.15,1.44,0.57,1.58,0.02,0.24,0.22,11.63,101
WEAC1,WEAVERVILLE,9.61,5.08,7.47,12.79,10.23,5.63,4.84,0.19,1.23,0.00,0.03,0.97,58.07,149
WLLC1,WILLOW CREEK 1NW,11.05,7.85,7.98,15.10,13.33,11.06,6.02,1.44,0.82,0.00,0.00,1.25,75.90,137
YKAC1,YREKA,5.54,1.85,3.41,4.97,5.67,1.55,0.99,0.10,0.33,0.00,0.23,0.21,24.85,125
FFDC1,FAIRFIELD,2.65,2.29,5.12,13.87,11.47,3.49,3.40,0.00,0.32,0.00,0.00,0.02,42.63,172
MHMC1,MOUNT HAMILTON,5.22,2.68,4.70,14.78,11.76,3.79,1.00,0.10,0.23,0.00,0.00,0.28,44.54,170
NSHC1,NAPA STATE HOSPITAL,3.60,2.39,5.64,13.28,11.42,4.22,3.54,0.00,0.83,0.00,0.00,0.08,45.00,162
SFOC1,DOWNTOWN SAN FRANCISCO,2.43,2.21,4.39,9.42,7.60,3.93,2.25,0.00,0.10,0.00,0.01,0.10,32.44,137
SJC,SAN JOSE INTL AIRPORT,1.56,1.31,1.51,5.61,5.27,1.46,1.68,0.00,0.02,0.00,0.00,0.04,18.46,124
UKI,UKIAH ASOS,6.31,3.26,7.54,14.92,12.25,3.55,3.74,0.01,0.04,0.00,0.00,0.03,51.65,138
AAT,ALTURAS,1.47,0.53,1.75,3.26,3.23,1.18,1.51,0.19,1.16,0.82,0.53,0.31,15.94,112
ADNC1,ADIN,2.51,1.16,3.42,4.40,3.96,1.19,1.94,0.36,0.20,0.35,0.17,0.61,20.27,131
AUBC1,AUBURN,3.13,3.30,3.42,10.00,8.35,3.66,4.09,0.58,0.20,0.00,0.00,0.00,36.73,99
BLU,BLUE CANYON,17.41,6.25,15.39,37.00,32.22,8.08,7.23,0.69,1.20,0.00,0.11,1.13,126.71,196
BODC1,BOWMAN DAM,18.28,8.18,16.82,31.63,34.54,9.42,15.26,1.12,1.20,0.00,0.00,1.65,138.10,208
BUCC1,BUCKS CREEK,12.70,5.93,11.50,27.53,26.65,11.74,12.48,0.99,0.83,0.00,0.00,0.32,110.67,159
BUKC1,BUCKHORN,16.08,10.03,16.10,27.50,20.41,13.51,13.24,0.98,1.27,0.00,0.03,0.01,119.16,175
CANC1,CANYON DAM,7.68,3.53,6.69,15.37,17.84,5.05,6.70,0.46,0.62,0.00,0.10,0.58,64.62,172
CHEC1,CHESTER,5.82,4.49,6.61,14.68,10.67,4.65,5.37,0.45,0.56,0.00,0.41,0.31,54.02,157
CLGC1,COLGATE PH,8.41,5.31,8.47,18.03,15.10,5.23,6.34,0.36,0.41,0.00,0.02,0.15,67.83,160
COFC1,COLFAX,9.93,6.39,10.81,19.05,15.76,5.83,8.37,0.36,0.83,0.00,0.01,0.00,77.34,164
DAVC1,DAVIS EXPERIMENTAL FARM,2.05,1.90,3.37,12.05,8.66,3.00,2.70,0.36,0.77,0.00,0.00,0.00,34.86,178
DESC1,DE SABLA,13.69,7.96,20.07,23.48,21.85,7.18,9.43,0.45,0.89,0.00,0.00,0.10,105.10,155
DWNC1,DOWNIEVILLE,15.70,6.24,13.11,34.30,32.09,9.17,14.80,1.32,1.23,0.00,0.00,1.01,128.97,198
FSTC1,FORESTHILL RS,14.71,8.06,13.63,28.92,27.33,7.77,8.78,0.57,0.56,0.00,0.00,0.03,110.36,204
GEOC1,GEORGETOWN RS,13.32,7.15,12.03,26.05,26.07,7.30,8.62,0.41,0.67,0.00,0.00,0.12,101.74,197
GLRC1,GOLD RUN 2SW,12.99,6.48,12.75,29.24,27.42,7.11,9.65,0.62,0.46,0.00,0.00,0.37,107.09,194
GRAC1,GRASS VALLEY NO. 2,10.29,7.19,13.35,25.93,22.66,6.65,8.86,0.35,0.50,0.00,0.01,0.14,95.93,179
HATC1,HAT CREEK,2.46,2.18,4.07,6.87,6.27,1.57,2.91,0.06,0.62,0.00,0.02,1.20,28.23,147
HLEC1,HARRY L ENGLEBRIGHT DAM,6.90,4.00,7.12,16.30,15.33,3.88,5.46,0.23,0.66,0.00,0.00,0.00,59.88,169
MCLC1,MCCLOUD,14.42,6.28,7.00,1.63,16.96,9.82,11.27,0.72,0.82,0.00,0.03,0.31,69.26,141
MHS,MT. SHASTA,11.87,4.60,4.69,12.77,11.05,6.15,8.48,0.46,1.33,0.00,0.14,0.28,61.82,143
MINC1,MINERAL,14.32,6.73,11.71,19.85,19.27,8.38,10.19,0.90,1.04,0.00,0.12,0.26,92.77,161
MNZC1,MANZANITA LAKE,8.61,5.25,10.29,8.15,12.99,5.15,7.88,1.21,1.14,0.00,0.71,0.58,61.96,151
NVDC1,NEVADA CITY,12.14,7.53,9.97,27.60,26.65,7.38,11.40,0.11,0.75,0.00,0.01,0.23,103.77,166
ONDC1,ORLAND,2.79,2.07,2.91,7.76,6.82,2.06,1.94,0.15,0.15,0.00,0.00,0.05,26.70,116
PCHC1,PACIFIC HOUSE,14.61,5.47,11.09,32.04,25.52,7.12,8.17,0.39,0.98,0.00,0.07,0.66,106.12,195
PRAC1,PORTOLA,4.43,1.65,4.19,14.84,12.60,2.74,5.76,0.29,0.20,0.00,0.50,1.72,48.92,210
PRDC1,PARADISE,12.15,6.71,18.09,18.59,17.81,7.70,7.89,0.29,0.75,0.00,0.00,0.19,90.17,155
QCYC1,QUINCY,8.43,3.70,8.36,21.05,21.84,5.64,9.74,0.39,0.78,0.00,0.00,0.98,80.91,203
RBL,RED BLUFF AP,3.48,3.26,3.37,6.80,5.51,2.10,2.27,0.49,0.47,0.00,0.13,0.10,27.98,114
SERC1,SIERRAVILLE,8.18,2.04,7.54,17.08,17.28,3.17,5.89,0.79,0.07,0.00,0.41,0.89,63.34,247
SHDC1,SHASTA DAM,13.08,8.47,9.97,22.42,25.47,7.85,10.29,0.19,0.42,0.00,0.08,0.27,98.51,150
SMTC1,SACRAMENTO 5 ESE,4.41,1.33,3.77,9.85,8.18,2.76,3.36,0.10,0.19,0.00,0.00,0.00,33.95,167
SODC1,SODA SPRINGS,15.67,6.42,12.76,32.68,28.82,7.28,12.05,1.50,1.14,0.00,0.28,2.05,120.65,188
STOC1,STONY GORGE,1.56,2.08,3.47,8.29,7.55,1.64,1.83,0.01,0.03,0.00,0.00,0.08,26.54,119
STYC1,STRAWBERRY VALLEY,17.39,7.74,19.98,41.51,37.65,10.38,13.70,0.61,0.91,0.00,0.02,0.18,150.07,181
TWLC1,CAPLES LAKE,9.75,2.40,6.96,29.40,18.12,4.46,6.69,1.12,0.81,0.13,0.63,3.84,84.31,179
VOLC1,VOLTA PH,7.04,5.18,8.41,6.60,8.64,3.24,5.26,0.90,0.71,0.00,0.06,0.43,46.47,131
VTNC1,VINTON,4.34,1.08,2.90,11.00,7.98,2.71,3.69,0.74,0.45,0.01,0.45,1.40,36.75,257
WSKC1,WHISKEYTOWN RES,11.58,8.71,9.57,22.88,30.07,8.12,9.60,0.10,0.88,0.00,0.00,0.28,101.79,155
ARNC1,CALAVERAS BIG TREES,12.80,3.88,9.15,30.44,26.26,5.76,9.96,0.55,0.23,0.00,0.00,0.02,99.05,174
CHVC1,CHERRY VALLEY,10.42,3.13,12.05,30.56,25.79,5.53,8.34,0.57,0.31,0.00,0.07,1.50,98.27,195
CMPC1,CAMP PARDEE,4.31,2.79,10.66,9.58,9.73,2.91,3.91,0.45,0.18,0.00,0.05,0.00,44.57,190
FDDC1,FIDDLETOWN DEXTER RANCH,10.01,3.56,5.74,20.25,16.35,4.98,6.05,0.46,0.13,0.00,0.00,0.06,67.59,180
GRVC1,GROVELAND RS,5.25,3.70,7.63,22.16,15.90,4.62,5.09,0.35,0.05,0.00,0.00,0.41,65.16,170
HETC1,HETCH HETCHY,6.47,2.60,7.66,19.03,16.20,5.02,5.62,0.49,0.14,0.00,0.00,1.84,65.07,173
MOD,MODESTO AP,2.05,0.94,2.04,5.52,3.48,1.27,1.48,0.15,0.12,0.00,0.00,0.00,17.05,130
MRIC1,MARIPOSA RS,3.85,2.65,6.80,19.63,16.50,3.20,3.16,0.05,0.48,0.00,0.00,0.40,56.72,172
NMDC1,NEW MELONES DAM HQ,5.44,3.49,5.37,14.50,11.55,3.02,5.09,0.35,0.16,0.00,0.00,0.10,49.07,164
SONC1,SONORA,5.35,3.34,5.85,15.46,10.48,3.35,6.71,0.28,0.34,0.00,0.00,0.15,51.31,148
TRAC1,TRACY CARBONA,2.88,0.83,1.98,6.61,5.29,1.53,1.80,0.03,0.04,0.00,0.00,0.00,20.99,161
WSTC1,WEST POINT,8.40,4.67,7.59,17.27,19.17,4.92,4.65,0.39,0.74,0.00,0.00,0.12,67.92,170
YPQC1,YOSEMITE PARK HEADQUARTER,6.58,2.20,8.34,25.48,16.52,5.34,5.60,0.82,0.74,0.00,2.29,1.41,75.32,205
BISC1,BIG SUR STATE PARK,6.23,4.29,7.40,25.49,22.87,5.65,5.33,0.00,0.30,0.00,0.00,0.26,77.82,173
CCAC1,CACHUMA DAM,1.13,1.21,1.92,8.81,10.61,0.83,0.20,0.32,0.00,0.00,0.00,0.45,25.48,115
JUNC1,JUNCAL DAM,1.07,1.16,3.55,11.07,11.59,1.09,0.35,0.28,0.00,0.00,0.00,0.23,30.39,97
KICC1,KING CITY,0.94,0.76,1.27,7.15,4.37,1.00,0.60,0.06,0.00,0.02,0.02,0.03,16.22,134
PRB,PASO ROBLES,1.39,1.26,1.03,6.91,3.89,0.53,0.95,0.18,0.00,0.00,0.00,0.03,16.17,127
SBA,SANTA BARBARA,0.73,0.89,3.19,8.96,8.97,0.96,0.41,0.12,0.00,0.04,0.01,0.22,24.50,138
SBPC1,SAN LUIS OBISPO,2.85,2.10,4.17,10.49,11.00,2.71,2.29,0.45,0.00,0.00,0.04,0.24,36.34,157
SMX,SANTA MARIA,1.28,1.30,2.22,5.84,5.44,0.84,1.18,0.34,0.00,0.00,0.00,0.47,18.91,136
WVIC1,WATSONVILLE WATERWORKS,4.21,2.17,4.86,12.39,9.76,3.18,3.00,0.06,0.08,0.00,0.00,0.13,39.84,170
CQT,DOWNTOWN LA,0.52,0.88,4.55,8.38,4.17,0.09,0.08,0.32,0.01,0.00,0.00,0.07,19.07,128
LAX,LA INT'L AIRPORT,0.36,1.11,2.78,7.44,4.04,0.08,0.38,0.13,0.00,0.00,0.00,0.08,16.40,128
LGB,LONG BEACH,0.41,1.20,3.59,9.33,4.72,0.15,0.18,0.40,0.00,0.00,0.00,0.12,20.10,164
LOX,OXNARD,0.47,1.02,3.07,9.69,7.61,0.27,0.24,0.13,0.01,0.00,0.00,0.07,22.58,147
OJAC1,OJAI,0.81,0.62,3.93,10.56,10.42,0.99,0.37,0.34,0.00,0.00,0.00,0.03,28.07,132
MWS,MOUNT WILSON,1.11,2.09,9.34,19.48,9.96,1.46,0.46,1.48,0.00,0.10,0.19,0.69,46.36,129
OCNC1,OCEANSIDE MARINA,0.33,0.96,3.14,6.72,3.07,0.13,0.11,1.31,0.01,0.00,0.02,0.01,15.81,153
SAN,LINDBERGH FIELD,0.07,0.61,4.22,3.01,3.71,0.08,0.01,0.92,0.02,0.00,0.00,0.08,12.73,123
STAC1,SANTA ANA FS,0.66,1.22,4.39,7.34,3.20,0.05,0.08,0.09,0.00,0.00,0.00,0.07,17.10,125
CEDC1,CEDARVILLE,2.87,1.19,4.58,4.23,2.78,2.29,2.20,0.36,0.82,0.51,0.47,0.32,22.62,180
JESC1,JESS VALLEY,2.30,0.89,2.91,2.69,2.81,1.67,2.50,0.91,2.57,0.33,0.71,0.62,20.91,109
Q63,SUTCLIFFE-PYRAMID LK,2.84,0.31,1.60,5.37,2.53,0.55,0.31,0.03,0.62,0.06,0.16,0.78,15.16,203
SNVC1,SUSANVILLE,3.45,1.08,2.65,6.61,7.21,2.44,2.51,0.31,0.17,0.00,0.95,0.15,27.53,230
SVEC1,SUSANVILLE 1 WNW,3.45,1.08,2.65,6.61,7.21,2.44,2.51,0.31,0.17,0.00,0.95,0.15,27.53,NA
WTNN2,WELLINGTON,1.25,0.04,0.55,4.45,1.57,0.51,1.14,1.00,0.00,0.53,0.32,0.63,11.99,NA
BOCC1,BOCA RESERVOIR,5.74,1.74,5.39,14.77,13.09,3.93,3.73,1.24,0.42,0.00,1.59,2.13,53.77,240
DAGN2,DAGGET PASS,3.37,1.33,2.63,18.70,12.41,2.22,2.29,1.58,0.00,0.00,0.36,0.55,45.44,191
GLBN2,GLENBROOK,4.55,1.49,3.82,13.00,9.72,2.86,3.34,1.77,0.00,0.00,0.30,1.64,42.49,238
MINN2,MINDEN,2.90,0.38,1.10,6.33,4.51,1.62,1.38,1.73,0.00,0.30,0.23,0.55,21.03,237
RNO,RENO,2.43,0.15,1.21,5.57,3.42,0.87,0.68,0.61,0.12,0.04,0.16,0.69,15.95,216
SRKN2,SPARKS,2.78,0.19,1.62,5.17,3.18,0.85,0.64,0.31,0.27,0.00,0.15,0.71,15.87,191
TAHC1,TAHOE CITY,9.04,2.25,7.02,21.33,16.84,4.54,4.71,0.24,0.18,0.00,1.00,1.58,68.73,201
VRCN2,VIRGINIA CITY,3.17,0.68,4.94,9.28,5.68,1.02,0.81,0.63,0.28,0.00,0.01,0.71,27.21,220
WABN2,WABUSKA 6SE,0.64,0.00,0.11,1.88,0.39,0.05,0.84,0.69,0.12,0.35,0.12,0.14,5.33,109
YRGN2,YERINGTON,0.92,0.03,0.51,4.55,0.98,0.06,0.68,0.50,0.03,0.37,0.42,0.15,9.20,191
DEVC1,DEATH VALLEY,0.04,0.02,0.17,0.24,0.82,0.12,0.00,0.00,0.00,0.00,0.17,0.23,1.81,77
ELLC1,ELLERY LAKE,5.84,0.88,4.10,11.34,7.98,1.60,2.50,0.56,0.16,0.00,0.76,0.80,36.52,152
FMTC1,FAIRMONT,0.42,0.54,3.47,8.28,4.77,0.32,0.07,0.45,0.00,0.00,0.11,0.38,18.81,112
HEEC1,HAIWEE,0.16,0.43,0.02,5.98,3.28,0.01,0.02,0.15,0.00,0.00,0.14,0.94,11.13,152
INDC1,INDEPENDENCE,0.09,0.19,0.01,7.77,2.57,0.00,0.63,0.73,0.00,0.02,0.07,0.13,12.21,223
LEVC1,LEE VINING,2.07,0.52,2.02,11.23,6.24,1.33,1.88,1.05,0.05,0.10,0.47,0.65,27.61,176
PMD,PALMDALE,0.07,0.25,1.47,2.32,1.78,0.02,0.00,0.02,0.00,0.01,0.01,0.40,6.35,NA
BOWN2,BEOWAWE,2.11,0.42,1.59,1.51,0.77,0.87,1.26,0.67,1.05,0.23,0.08,1.86,12.42,134
EKO,ELKO,2.30,0.50,2.83,2.48,1.57,1.29,1.31,0.57,0.61,0.02,0.15,1.93,15.56,157
GIBN2,GIBBS RANCH,3.05,0.32,2.41,3.42,1.77,0.82,1.52,0.64,0.96,0.48,0.22,1.33,16.94,157
JIGN2,JIGGS 8SSE,1.41,0.66,1.48,2.71,0.73,1.14,1.76,0.79,0.50,0.00,0.20,1.56,12.94,95
RYPN2,RYE PATCH DAM,1.93,0.43,1.55,3.78,1.42,0.59,0.75,0.37,1.14,0.46,0.39,0.48,13.29,155
SFKN2,SOUTH FORK SP,2.56,0.57,2.01,1.79,1.09,1.43,1.76,0.46,0.53,0.00,0.00,1.50,13.70,122
WMC,WINNEMUCCA,1.94,0.40,2.20,1.81,0.78,1.28,0.93,0.44,1.22,0.06,0.40,0.16,11.62,140
DUFN2,DUFURRENA (SHELDON),0.45,0.04,1.11,1.92,0.38,0.41,0.40,0.00,0.63,0.75,0.68,0.02,6.79,97
KRVN2,KINGS RIVER VALLEY,0.97,0.21,2.31,3.79,1.72,0.90,1.90,0.80,0.92,0.22,0.22,0.00,13.96,159
LCRN2,LEONARD CREEK RANCH,1.01,0.28,2.24,3.51,1.64,0.66,0.83,0.34,0.64,0.00,0.00,0.11,11.26,118
MCDN2,MCDERMITT,0.79,0.08,1.89,1.71,1.13,0.63,1.35,0.60,2.30,0.09,0.17,0.22,10.96,134
ORVN2,OROVADA 4WSW,1.69,0.33,2.34,2.17,1.46,1.72,2.35,0.68,1.76,0.00,0.14,0.28,14.92,142
ARTN2,ARTHUR 4NW,2.62,0.73,4.04,4.26,2.48,1.41,2.65,1.16,0.81,0.21,0.36,0.92,21.65,151
BLEN2,BLUE EAGLE RANCH,0.19,0.49,0.56,1.09,0.75,2.19,0.43,0.29,0.03,0.27,0.08,0.40,6.77,80
EKAN2,EUREKA,0.37,0.94,1.06,2.41,1.12,2.00,2.46,1.10,0.20,0.42,1.38,1.24,14.70,130
ELY,ELY,0.11,0.50,1.17,1.52,1.73,1.61,1.03,0.28,0.02,0.86,0.33,1.72,10.88,111
LAGN2,LAGES,0.46,0.38,0.67,1.41,0.45,0.92,1.24,0.19,0.05,1.08,1.37,1.37,9.59,115
MCGN2,MCGILL,0.10,0.24,0.34,0.76,1.25,0.97,0.68,0.25,0.00,0.83,0.40,0.75,6.57,72
RBLN2,RUBY LAKE,2.49,1.07,2.82,3.99,2.08,1.61,3.65,1.29,1.17,0.52,0.85,1.13,22.67,163
RTHN2,RUTH,0.38,1.59,0.88,1.81,2.24,1.90,0.65,0.73,0.05,1.21,0.41,1.57,13.42,99
TPH,TONOPAH,0.00,0.20,0.33,0.36,0.62,0.38,0.17,0.79,0.00,0.66,0.51,0.09,4.11,78
AWH,WILDHORSE RESERVOIR,2.66,0.63,3.21,3.14,1.70,1.25,1.62,0.88,0.75,0.59,0.51,0.69,17.63,126
JPTN2,JACKPOT,2.76,0.27,0.74,1.73,0.87,0.24,0.47,0.15,0.33,0.00,0.00,0.72,8.28,78
EED,NEEDLES,0.08,0.01,1.03,0.96,0.95,0.06,0.00,0.18,0.00,0.00,0.16,0.26,3.69,80
LUNN2,LUND,0.34,0.20,0.86,1.66,1.86,1.28,0.45,0.20,0.00,0.30,0.05,1.75,8.95,84
SUNN2,SUNNYSIDE,0.27,0.20,1.38,1.42,0.47,1.17,0.48,0.00,0.00,0.29,1.51,0.92,8.11,84
LENN2,GREAT BASIN N P,0.82,1.10,1.92,2.79,0.86,1.67,1.62,0.51,0.01,2.19,1.01,1.36,15.86,114
