ID,LOCATION,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,WY Total,Pct Avg to Date
STDN2,STEAD,0.18,0.10,2.17,0.81,1.74,0.02,0.01,0.51,0.32,0.00,0.07,0.00,5.93,57
WAWN2,WADSWORTH 4N,0.10,0.30,2.50,0.10,0.70,0.00,0.10,0.10,0.60,0.00,0.30,0.10,4.90,81
BDEC1,BODIE,0.05,0.69,2.51,0.43,1.41,0.33,0.37,0.50,0.20,0.19,0.50,0.07,7.25,56
BOCC1,BOCA RESERVOIR,0.04,0.72,5.65,1.13,4.40,0.64,0.07,0.64,0.34,0.00,0.00,0.21,13.84,62
BPTC1,BRIDGEPORT,0.00,1.14,3.10,0.70,2.14,0.12,0.32,0.26,0.31,0.00,0.56,0.00,8.65,92
CRCN2,CARSON CITY,0.10,0.50,1.88,0.54,1.11,0.50,0.00,0.11,0.25,0.00,0.15,0.00,5.14,49
DAGN2,DAGGET PASS,0.00,0.98,5.34,1.57,3.34,0.61,0.00,0.33,0.00,0.02,0.00,0.00,12.19,112
FEXN2,FALLON EXPER STATION,0.00,0.62,0.56,0.02,0.65,0.45,0.09,0.26,0.62,0.08,0.07,0.00,3.42,64
GLBN2,GLENBROOK,0.13,0.95,5.39,1.53,4.30,0.36,0.00,0.74,0.06,0.01,0.70,0.05,14.22,81
HTHN2,HAWTHORNE,0.32,0.57,0.36,0.10,0.58,0.42,0.45,0.11,0.00,0.69,0.50,0.00,4.10,75
MINN2,MINDEN,0.03,1.02,1.18,0.50,1.58,0.22,0.03,0.21,0.15,0.00,0.65,0.18,5.75,69
MKLC1,MARKLEEVILLE,0.02,2.32,5.67,1.12,4.99,0.67,0.12,0.72,0.03,0.02,0.94,0.01,16.63,89
RNO,RENO,0.03,0.12,1.22,0.96,1.56,1.26,0.00,0.32,0.20,0.00,0.28,0.01,5.96,80
SMIN2,SMITH 6N,0.13,0.78,0.38,0.66,0.88,0.36,0.15,0.26,0.25,0.51,0.43,0.00,4.79,76
SRKN2,SPARKS,0.00,0.26,1.26,0.59,1.05,0.79,0.00,0.58,0.27,0.00,0.07,0.00,4.87,66
TAHC1,TAHOE CITY,0.00,2.40,9.77,2.06,7.25,0.94,0.62,0.77,0.27,0.00,0.00,0.05,24.13,74
TKEC1,TRUCKEE RS,0.20,1.27,7.20,2.91,5.46,0.63,0.70,0.27,0.31,0.01,0.30,0.22,19.48,63
TPLN2,TOPAZ LAKE 4N,0.02,0.21,0.93,0.18,0.47,0.00,0.00,0.20,0.00,0.00,0.00,0.00,2.01,22
VRCN2,VIRGINIA CITY,0.23,0.50,2.31,1.20,1.59,0.45,0.21,0.00,0.04,0.00,0.41,0.00,6.94,48
WABN2,WABUSKA 6SE,0.02,0.70,0.22,0.10,0.77,0.42,0.19,0.29,0.06,0.21,0.23,0.00,3.21,68
YRGN2,YERINGTON,0.00,0.65,0.22,0.04,0.71,0.40,0.07,0.13,0.05,0.00,0.15,0.00,2.42,45
BARC1,BARSTOW,0.00,1.37,0.32,0.34,2.37,0.83,0.24,0.00,0.00,0.00,0.61,0.27,6.35,147
BIH,BISHOP AP,0.00,0.79,0.74,0.07,2.33,0.22,0.02,0.10,0.08,0.00,0.05,0.00,4.40,88
FMTC1,FAIRMONT,0.02,1.20,1.81,0.19,6.16,0.65,0.07,0.00,0.00,0.00,0.00,0.00,10.10,62
HEEC1,HAIWEE,0.00,0.89,0.18,0.05,2.79,0.23,0.14,0.00,0.00,0.00,0.34,0.00,4.62,63
INDC1,INDEPENDENCE,0.00,0.32,0.44,0.35,1.40,0.21,0.13,0.01,0.01,0.05,0.11,0.00,3.03,57
IPL,IMPERIAL,0.02,0.07,0.02,0.09,1.27,0.26,0.43,0.00,0.00,0.00,0.00,0.00,2.16,72
LEVC1,LEE VINING,0.00,1.00,2.07,2.22,3.41,0.33,0.00,0.53,0.40,0.54,0.99,0.04,11.53,89
LKAC1,LAKE ARROWHEAD F.S.,1.00,2.21,6.77,0.85,7.79,0.21,0.70,0.00,0.00,0.00,0.07,0.21,19.81,48
NLDC1,NILAND,0.00,0.11,0.01,0.05,1.27,0.08,1.01,0.00,0.00,0.02,0.13,0.00,2.68,83
PMDC1,PALMDALE,0.00,0.55,0.96,0.02,3.24,0.25,0.06,0.00,0.00,0.00,0.00,0.00,5.08,69
PSP,PALM SPRINGS,0.00,1.15,0.40,0.11,1.73,0.14,0.10,0.00,0.00,0.00,0.00,0.08,3.71,71
RANC1,KERN COUNTY FD,0.00,0.89,0.89,0.00,3.05,0.54,0.53,0.00,0.00,0.00,0.00,0.00,5.90,86
B23,BATTLE MOUNTAIN,0.56,1.43,1.91,0.36,2.14,0.04,0.82,0.68,0.24,0.35,0.87,0.94,10.34,118
BOWN2,BEOWAWE,0.17,1.23,1.80,0.69,0.97,0.16,1.43,0.47,0.08,0.60,2.19,1.74,11.53,130
DTHN2,DEETH,0.47,1.14,1.60,0.79,1.57,0.43,2.90,1.50,0.07,0.39,1.96,1.20,14.02,113
EKO,ELKO,0.05,0.72,1.97,0.69,0.91,0.30,1.45,0.96,0.28,0.30,1.20,1.32,10.15,106
GIBN2,GIBBS RANCH,0.03,0.92,1.33,0.71,1.46,0.08,1.21,1.02,0.04,2.14,0.53,0.87,10.34,96
GOLN2,GOLCONDA,0.00,0.54,1.56,0.20,0.73,0.00,0.19,0.23,0.00,0.00,0.10,0.15,3.70,48
IMLN2,IMLAY,0.00,0.57,2.22,0.96,1.27,0.23,0.13,0.20,0.33,0.11,0.65,0.40,7.07,85
JIGN2,JIGGS 8SSE,0.00,1.00,2.33,0.52,1.81,0.98,2.35,1.04,0.26,0.34,1.12,1.47,13.22,99
LAMN2,LAMOILLE YOST,0.14,0.74,2.11,0.28,1.57,0.42,2.25,1.58,0.44,0.63,1.10,0.88,12.14,86
LOVN2,LOVELOCK,0.04,0.32,1.44,0.27,0.68,0.31,0.02,0.32,0.60,0.11,0.64,0.04,4.79,81
PRDN2,PARADISE VALLEY,0.00,0.71,2.57,1.54,1.68,0.18,0.46,0.69,0.25,0.40,0.87,0.24,9.59,88
RRRN2,REESE RIVER O'TOOLE,0.05,0.16,1.08,0.23,0.45,0.02,1.05,0.33,0.44,0.61,0.53,0.57,5.52,70
RYPN2,RYE PATCH DAM,0.00,0.86,1.90,0.64,1.01,0.26,0.07,0.36,0.65,0.18,0.85,0.10,6.88,78
WMC,WINNEMUCCA,0.00,0.47,1.79,0.52,1.05,0.03,0.29,0.74,0.23,0.12,0.12,0.20,5.56,67
DUFN2,DUFURRENA (SHELDON),0.08,0.69,0.58,0.26,0.21,0.28,0.22,1.11,0.70,0.00,0.52,0.30,4.95,65
LCRN2,LEONARD CREEK RANCH,0.00,1.27,1.89,1.13,1.48,0.56,0.13,0.39,0.40,0.25,0.20,0.25,7.95,84
MCDN2,MCDERMITT,0.00,0.85,0.72,0.49,1.01,0.02,0.33,0.87,0.37,0.27,0.61,0.42,5.96,65
DYRN2,DYER,0.00,0.73,0.25,0.01,0.84,0.19,0.40,0.57,0.24,0.22,0.04,0.00,3.49,68
EKAN2,EUREKA,0.00,0.59,1.96,0.14,1.82,0.28,1.82,0.29,0.07,1.37,0.91,1.02,10.27,85
ELY,ELY,0.05,0.41,0.65,0.21,0.83,0.28,0.31,0.19,0.77,0.72,1.01,0.38,5.81,59
MCGN2,MCGILL,0.05,0.91,1.61,0.09,0.88,0.13,1.30,0.48,0.39,0.73,0.77,0.48,7.82,89
MNAN2,MINA,0.00,0.27,0.54,0.03,1.04,0.09,0.71,0.09,0.00,0.58,0.46,0.07,3.88,64
OASN2,OASIS,0.16,0.38,1.00,0.26,0.65,0.25,1.82,0.69,0.09,1.23,1.48,0.35,8.36,103
PAHN2,PAHRUMP,0.00,0.72,1.29,0.00,2.25,0.52,0.06,0.00,0.00,0.08,0.20,0.36,5.48,106
RBLN2,RUBY LAKE,0.20,1.13,2.46,0.67,1.05,0.57,1.77,1.23,0.46,1.01,1.56,1.05,13.16,96
SKVN2,SMOKEY VALLEY,0.12,0.84,0.55,0.02,0.79,0.00,0.46,0.19,0.08,0.72,0.25,0.14,4.16,57
SSHN2,SHOSHONE,0.03,0.84,1.41,0.19,1.16,0.14,0.82,0.25,1.24,0.74,0.99,1.09,8.90,101
TPH,TONOPAH,0.12,0.81,0.18,0.02,0.55,0.26,0.41,0.07,0.00,0.12,0.69,0.01,3.24,56
TWSN2,TWIN SPRING - FALLINI,0.00,0.64,0.19,0.02,0.55,0.00,0.94,0.03,0.16,0.54,0.95,0.03,4.05,76
AWH,WILDHORSE RESERVOIR,0.10,1.68,2.53,1.95,1.12,0.42,1.30,1.55,0.06,1.35,1.51,1.00,14.57,111
JPTN2,JACKPOT,0.37,1.23,0.63,0.30,0.75,0.20,0.91,2.89,0.27,0.39,0.60,0.79,9.33,92
MTNN2,MOUNTAIN CITY,0.16,0.48,1.35,1.14,0.98,0.11,1.84,1.00,0.59,0.41,1.75,0.91,10.72,83
OLEO3,ODELL LAKE,1.11,3.69,5.95,6.48,4.60,1.78,1.51,2.87,1.03,0.58,1.33,0.74,31.67,97
TUSN2,TUSCARORA,0.16,1.56,2.95,1.25,1.48,0.42,1.42,1.59,0.34,0.34,1.18,0.66,13.35,112
BLH,BLYTHE,0.00,0.35,0.00,0.02,0.58,0.81,0.06,0.00,0.00,0.00,0.02,0.12,1.96,49
DNWN2,DESERT NTL WILDLIFE REF,0.00,0.75,0.84,0.28,1.41,0.23,0.76,0.00,0.00,0.11,0.14,0.15,4.67,97
EGNN2,ELGIN,0.26,0.94,2.07,0.10,3.84,0.55,2.10,0.47,0.07,0.23,0.69,0.35,11.67,107
GUNU1,GUNLOCK PH,0.00,0.94,2.40,0.21,3.55,0.21,1.46,0.00,0.00,0.64,0.40,0.82,10.63,78
HIKN2,HIKO,0.00,0.93,1.33,0.05,2.01,0.20,1.56,0.01,0.01,0.78,0.48,0.53,7.89,137
LAVU1,LA VERKIN,0.06,0.61,1.25,0.23,3.69,0.11,1.50,0.39,0.17,0.02,1.16,0.19,9.38,78
LUNN2,LUND,0.00,0.78,0.96,0.01,0.85,0.08,1.45,0.15,1.44,1.08,1.15,0.14,8.09,74
PION2,PIOCHE,0.52,1.70,1.01,0.20,3.32,0.13,1.07,0.10,0.39,0.88,1.79,0.51,11.62,84
SGUU1,ST. GEORGE,0.00,0.18,0.85,0.25,3.02,0.15,1.30,0.00,0.00,0.00,0.30,0.23,6.28,72
SRCN2,SEARCHLIGHT,0.00,0.72,1.02,0.14,2.66,0.51,1.92,0.33,0.00,0.00,0.19,0.28,7.77,94
SUNN2,SUNNYSIDE,0.30,0.44,0.94,0.51,1.43,0.02,1.50,0.08,0.47,0.15,0.58,0.20,6.62,64
VEF,LAS VEGAS,0.00,0.67,1.04,0.02,1.51,0.25,0.94,0.00,0.02,0.02,0.89,0.44,5.80,126
VEYU1,VEYO POWER HOUSE,0.00,1.04,2.38,0.81,3.42,0.11,1.30,0.00,0.00,0.14,0.83,0.87,10.90,73
VOFN2,VALLEY FO FIRE SP,0.00,0.57,0.54,0.23,2.52,0.27,0.76,0.00,0.09,0.00,0.04,0.01,5.03,77
YUM,YUMA,0.00,0.42,0.00,0.38,0.15,0.39,0.24,0.00,0.00,0.00,0.00,0.00,1.58,52
LENN2,GREAT BASIN N P,0.47,1.51,1.93,1.93,1.89,0.18,1.45,0.27,1.25,1.30,1.09,0.74,14.01,103
MNTN2,MONTELLO,0.47,0.37,0.87,0.32,0.73,0.01,0.96,1.34,0.10,1.17,1.73,0.21,8.28,98
CDEU1,CEDAR CITY 5E,0.03,1.08,1.41,0.52,2.09,0.05,1.12,0.92,0.37,1.88,1.43,1.50,12.40,84
EMRU1,ENTERPRISE,0.00,1.17,2.08,0.52,1.87,0.14,1.00,0.76,0.08,2.04,0.68,0.47,10.81,73
MLFU1,MILFORD,0.00,0.63,1.27,0.48,2.18,0.08,1.92,0.83,0.32,1.04,0.51,0.10,9.36,91
