ID,LOCATION,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,WY Total,Pct Avg to Date
BLIO3,BLY 4SE,1.01,4.50,4.63,2.78,1.24,1.61,1.73,0.54,0.31,0.46,0.46,0.27,19.54,NA
CHEO3,CHEMULT,0.89,7.35,10.16,10.42,1.97,2.40,1.53,0.70,1.43,0.00,0.16,0.06,37.07,144
CHQO3,CHILOQUIN 7NW,0.32,7.70,3.80,6.42,1.84,1.19,1.01,0.61,0.42,0.00,0.01,0.05,23.37,117
CRLO3,CRATER LAKE NP,2.39,11.62,17.14,15.34,5.20,7.58,4.72,2.27,2.52,0.16,0.15,1.07,70.16,105
GBZO3,GERBER,0.76,4.05,6.24,4.50,1.30,2.30,2.40,0.00,0.43,0.00,0.07,0.05,22.10,121
HOWO3,HOWARD PRAIRIE,0.90,7.59,9.98,7.74,4.56,4.91,2.66,4.46,0.74,0.00,0.60,0.31,44.45,136
KENO3,KENO,0.63,5.82,6.70,2.56,2.49,1.57,1.49,0.42,0.78,0.00,0.30,0.11,22.87,113
LMT,KLAMATH FALLS,0.40,4.67,4.06,2.76,1.59,0.99,1.01,0.28,0.54,0.00,0.32,0.06,16.68,119
CHNC1,CALLAHAN,0.32,3.95,12.84,5.58,2.53,2.88,1.42,1.04,0.31,0.00,0.61,0.00,31.48,148
COPC1,COPCO #1 DAM,0.59,7.01,6.28,5.76,2.27,1.68,1.63,0.47,1.00,0.00,0.05,0.10,26.84,130
FOJC1,FORT JONES,0.42,5.67,10.89,9.41,2.13,1.76,1.70,0.60,0.30,0.00,0.20,0.00,33.08,152
HPYC1,HAPPY CAMP,1.35,9.30,25.01,17.32,7.53,8.53,3.56,1.60,0.87,3.42,0.13,0.11,78.73,153
MTHC1,MT. HEBRON RS,0.39,4.39,2.92,4.13,1.40,0.63,0.67,0.17,0.65,0.12,0.34,0.03,15.84,125
ORLC1,ORLEANS,2.19,12.11,25.52,15.09,6.26,8.48,4.00,2.27,0.87,0.00,0.18,0.08,77.05,146
STGC1,LAVA BEDS NM,1.01,4.92,3.87,2.23,2.81,1.76,1.83,0.95,0.38,0.30,0.79,0.02,20.87,139
TRHC1,TRINITY RIVER HATCHERY,0.74,5.79,17.62,7.78,3.74,6.19,4.90,1.92,1.08,0.00,0.17,0.00,49.93,152
TULC1,TULE LAKE,0.42,3.90,3.45,1.34,1.15,1.12,1.12,0.05,0.47,0.00,0.24,0.24,13.50,119
WEAC1,WEAVERVILLE,1.02,5.85,20.86,10.17,4.56,8.13,4.13,2.16,0.29,0.00,0.05,0.00,57.22,149
WLLC1,WILLOW CREEK 1NW,2.03,10.80,13.75,7.47,7.93,10.31,5.30,0.05,0.34,0.00,0.00,0.19,58.17,107
YKAC1,YREKA,0.55,5.36,12.24,7.02,2.12,1.24,1.40,0.12,1.07,0.00,0.37,0.00,31.49,160
ANGC1,ANGWIN PACIFIC UNION COLL,0.95,3.33,23.33,6.96,6.58,9.44,6.87,1.14,0.00,0.00,0.00,0.00,58.60,144
CLTC1,CALISTOGA,1.28,2.11,17.18,5.63,6.32,12.06,5.19,0.73,0.00,0.00,0.00,0.00,50.50,131
FFDC1,FAIRFIELD,0.24,2.16,16.69,4.13,4.02,8.87,4.96,0.60,0.00,0.00,0.00,0.00,41.67,178
GRNC1,GRATON,2.17,4.12,21.03,7.97,4.89,11.53,8.09,0.49,0.00,0.00,0.00,0.00,60.29,148
HLDC1,HEALDSBURG FIRE DEPT,1.43,3.36,19.96,7.61,5.93,13.47,8.92,0.55,0.00,0.00,0.00,0.00,61.23,145
KENC1,KENTFIELD,0.50,2.89,28.55,7.78,4.09,13.54,8.38,0.39,0.00,0.00,0.00,0.00,66.12,139
MHMC1,MOUNT HAMILTON,0.05,1.70,7.36,5.95,3.43,8.07,6.16,0.74,0.00,0.00,0.00,0.00,33.46,141
NSHC1,NAPA STATE HOSPITAL,0.67,2.25,15.48,4.29,3.71,8.41,5.77,1.19,0.11,0.00,0.00,0.00,41.88,158
OAMC1,OAKLAND MUSEUM,0.23,2.08,10.51,2.62,2.26,8.38,3.89,0.63,0.00,0.00,0.00,0.00,30.60,133
PORC1,POTTER VALLEY PH,0.62,7.21,24.60,7.58,6.43,12.68,8.98,1.41,0.00,0.00,0.00,0.12,69.63,154
SFO,SAN FRANCISCO AIRPORT,0.51,2.21,11.19,3.52,2.81,8.74,5.02,0.41,0.00,0.00,0.00,0.00,34.41,171
SFOC1,DOWNTOWN SAN FRANCISCO,0.51,2.21,11.19,3.52,2.81,8.74,5.02,0.41,0.00,0.00,0.00,0.00,34.41,154
STSC1,SANTA ROSA,1.00,2.47,17.65,5.36,3.63,10.03,5.05,0.49,0.02,0.02,0.00,0.00,45.72,147
UKHC1,UKIAH FIRE DEPT,0.85,5.84,22.14,7.37,5.13,10.98,7.87,0.43,0.00,0.00,0.00,0.00,60.61,156
UKI,UKIAH ASOS,0.84,5.21,19.23,6.94,4.37,11.21,7.44,0.40,0.02,0.00,0.00,0.00,55.66,NA
4LW,LAKEVIEW,0.57,3.25,5.08,2.79,1.10,1.28,2.14,0.14,0.20,0.02,0.08,0.13,16.78,109
ADNC1,ADIN,1.16,3.23,6.02,2.41,1.35,2.57,2.75,0.75,0.58,0.12,0.04,0.01,20.99,132
AUBC1,AUBURN,0.89,2.51,11.28,6.31,4.35,9.16,9.92,1.04,0.00,0.00,0.00,0.00,45.46,125
BNYC1,BURNEY,0.80,5.09,12.15,6.37,4.87,7.25,8.79,0.18,0.06,0.01,0.00,0.00,45.57,169
BODC1,BOWMAN DAM,2.76,8.27,27.49,19.51,7.47,20.83,16.60,1.45,0.13,0.00,0.00,0.00,104.51,152
BRRC1,BRUSH CREEK RS,0.63,9.82,43.46,14.32,7.44,29.57,20.71,1.35,0.00,0.00,0.00,0.00,127.30,179
BUCC1,BUCKS CREEK,1.37,7.19,29.25,13.47,8.64,18.39,15.90,1.59,0.21,0.01,0.00,0.00,96.02,138
BUKC1,BUCKHORN,4.06,8.92,28.52,19.81,12.27,19.01,16.03,1.53,0.07,0.00,0.00,0.00,110.22,166
CANC1,CANYON DAM,1.04,5.39,18.68,6.18,6.12,8.42,8.96,0.67,0.21,0.00,0.00,0.00,55.67,147
CHUC1,CHICO UNIVERSITY FARM,0.72,2.98,12.32,3.61,3.51,8.03,5.02,0.73,0.00,0.00,0.00,0.00,36.92,141
CLGC1,COLGATE PH,1.58,3.60,18.96,7.02,5.36,12.63,8.65,0.77,0.00,0.00,0.00,0.00,58.57,142
COFC1,COLFAX,1.16,2.83,16.86,6.45,6.00,10.24,7.59,1.48,0.00,0.00,0.00,0.00,52.61,109
DAVC1,DAVIS EXPERIMENTAL FARM,0.08,1.42,9.76,2.59,2.13,5.45,3.49,0.31,0.00,0.00,0.00,0.00,25.23,132
DESC1,DE SABLA,2.74,7.86,32.19,12.57,10.45,20.55,15.42,2.13,0.75,0.00,0.00,0.00,104.66,159
DUNC1,DUNSMUIR,2.41,11.48,25.72,15.60,2.27,18.71,10.44,2.96,0.80,0.00,0.00,0.00,90.39,146
DWNC1,DOWNIEVILLE,2.19,8.76,29.71,11.51,10.15,11.42,16.49,2.86,0.34,0.00,0.00,0.00,93.43,149
FSTC1,FORESTHILL RS,1.06,4.91,29.50,12.67,8.79,15.67,14.90,1.42,0.00,0.00,0.00,0.00,88.92,171
GLRC1,GOLD RUN 2SW,1.48,4.72,29.26,10.60,9.03,13.48,15.20,1.45,0.00,0.00,0.00,0.00,85.22,155
GRAC1,GRASS VALLEY NO. 2,1.27,4.42,26.73,8.83,6.85,16.02,12.62,1.42,0.00,0.00,0.00,0.00,78.16,147
HATC1,HAT CREEK,0.42,3.74,5.57,3.28,2.62,5.58,4.70,0.39,0.27,0.00,0.00,0.00,26.57,132
HLEC1,HARRY L ENGLEBRIGHT DAM,1.06,3.32,15.86,5.03,2.75,11.35,7.01,0.61,0.01,0.00,0.00,0.00,47.00,135
LSPC1,LAKE SPAULDING,2.51,7.07,34.61,12.00,9.40,19.00,16.40,2.08,0.00,0.00,0.00,0.01,103.08,139
MCLC1,MCCLOUD,1.58,7.63,15.07,9.84,6.24,13.28,8.39,1.60,0.23,0.00,0.00,0.00,63.86,130
MHS,MT. SHASTA,1.28,6.01,16.92,7.94,6.86,11.89,6.83,3.22,1.33,0.01,0.00,0.00,62.29,156
MINC1,MINERAL,1.35,9.15,28.29,8.77,9.63,13.25,11.54,1.48,0.20,0.00,0.00,0.00,83.66,149
MNZC1,MANZANITA LAKE,1.11,7.27,12.05,6.65,5.21,10.01,5.62,1.97,0.36,0.00,0.00,0.00,50.25,122
NCOC1,NICOLAUS,0.32,2.32,7.62,2.14,2.07,4.69,3.63,0.52,0.00,0.00,0.00,0.00,23.31,118
NVDC1,NEVADA CITY,1.39,4.77,29.95,10.44,7.19,17.76,15.04,1.65,0.00,0.00,0.00,0.00,88.19,149
ONDC1,ORLAND,0.40,2.21,8.59,3.22,2.87,5.69,5.40,0.63,0.27,0.00,0.00,0.00,29.28,134
PCHC1,PACIFIC HOUSE,1.17,4.05,23.74,11.30,6.79,16.71,15.99,1.52,0.00,0.00,0.00,0.00,81.27,157
PLCC1,PLACERVILLE,0.56,2.24,14.02,13.23,4.11,12.07,11.78,0.99,0.00,0.00,0.00,0.00,59.00,152
PRAC1,PORTOLA,0.19,0.73,9.79,3.78,2.73,4.47,6.09,0.33,0.34,0.00,0.00,0.00,28.45,123
PRDC1,PARADISE,2.78,6.97,26.74,9.75,7.72,15.92,11.35,0.39,0.08,0.00,0.03,0.00,81.73,146
PRPC1,PIT RIVER PH5,1.86,11.69,34.69,17.99,11.05,18.30,15.09,1.73,0.12,0.02,0.00,0.00,112.54,149
PTRC1,PIT RIVER PH1,0.45,4.33,5.94,3.25,2.49,3.98,3.88,0.30,0.00,0.06,0.61,0.07,25.36,134
QCYC1,QUINCY,0.91,4.47,20.93,7.04,6.79,10.00,11.40,0.92,0.16,0.00,0.00,0.00,62.62,164
RBL,RED BLUFF AP,0.33,5.07,7.68,4.26,2.44,5.11,4.40,0.62,0.34,0.00,0.01,0.00,30.26,126
ROMC1,ROUND MOUNTAIN,3.13,7.63,23.78,15.68,10.49,18.28,13.08,1.70,0.09,0.00,0.00,0.00,93.86,145
SAC,SACRAMENTO AP,0.15,0.85,8.98,2.53,2.09,5.29,3.27,0.30,0.00,0.00,0.00,0.00,23.46,130
SERC1,SIERRAVILLE,0.43,1.64,17.84,9.77,4.83,4.18,5.26,0.31,0.18,0.00,0.00,0.00,44.44,169
SHDC1,SHASTA DAM,0.95,9.53,22.84,14.08,8.21,16.67,13.72,1.30,0.55,0.00,0.00,0.00,87.85,139
SLPC1,SLY PARK,0.44,3.95,20.60,10.60,5.42,15.64,15.48,1.68,0.00,0.00,0.00,0.00,73.81,NA
SMTC1,SACRAMENTO 5 ESE,0.16,0.90,9.47,3.07,2.07,6.02,3.42,0.42,0.00,0.00,0.00,0.00,25.53,128
SODC1,SODA SPRINGS,2.32,7.01,27.87,11.14,9.09,17.59,13.54,1.57,0.63,0.12,0.00,0.12,91.00,NA
STOC1,STONY GORGE,0.31,2.47,9.56,2.61,2.40,5.28,5.65,1.49,0.69,0.00,0.00,0.00,30.46,143
STYC1,STRAWBERRY VALLEY,3.57,8.84,41.19,14.46,9.95,22.66,19.71,2.42,0.43,0.00,0.00,0.00,123.23,153
VOLC1,VOLTA PH,0.78,6.41,11.44,6.75,6.31,7.90,10.39,0.65,0.61,0.00,0.02,0.00,51.26,145
VTNC1,VINTON,0.57,0.81,9.37,2.49,2.42,2.19,3.38,0.35,0.14,0.04,0.05,0.00,21.81,154
WDDC1,WOODLAND,0.05,2.43,10.61,2.93,2.11,5.47,4.54,0.51,0.00,0.00,0.00,0.00,28.65,138
ABYC1,AUBERRY,0.66,0.42,7.14,6.48,2.37,7.50,10.08,0.96,0.00,0.00,0.00,0.00,35.61,136
ARNC1,CALAVERAS BIG TREES,1.34,4.17,21.67,11.36,6.38,16.04,12.71,2.55,0.00,0.00,0.00,0.00,76.22,137
BCRC1,BIG CREEK PH #1,0.67,1.18,11.07,7.84,5.33,9.44,11.02,1.90,0.00,1.84,0.00,0.00,50.29,NA
CHVC1,CHERRY VALLEY,1.84,2.79,22.78,11.06,3.55,12.76,9.80,1.50,0.13,0.37,0.00,0.00,66.58,139
CMPC1,CAMP PARDEE,0.23,0.78,8.88,4.89,1.64,8.04,7.44,1.33,0.00,0.00,0.00,0.00,33.23,145
EXQC1,EXCHEQUER DAM,0.64,0.67,4.86,4.45,1.88,5.87,5.80,2.23,0.00,0.00,0.00,0.00,26.40,132
FDDC1,FIDDLETOWN DEXTER RANCH,0.51,2.13,17.03,6.53,3.10,12.52,12.18,0.99,0.00,0.00,0.00,0.00,54.99,149
FRAC1,FRIANT GOVERNMENT CAMP,0.24,0.17,3.05,4.43,0.82,4.49,5.24,0.54,0.00,0.00,0.00,0.00,18.98,129
GRVC1,GROVELAND RS,1.13,1.49,14.25,8.01,4.04,10.48,11.12,1.89,0.00,0.00,0.00,0.15,52.56,140
HETC1,HETCH HETCHY,1.10,2.52,13.97,8.45,4.00,10.25,9.66,0.92,0.23,0.24,0.00,0.00,51.34,141
HNTC1,HUNTINGTON LAKE,0.88,2.38,6.48,7.67,7.70,13.27,13.74,3.33,0.02,2.20,0.00,0.00,57.67,127
LOSC1,LOS BANOS,0.09,0.17,2.11,2.88,0.80,2.16,1.55,0.79,0.00,0.00,0.00,0.00,10.55,106
MATC1,MATHER,1.53,2.35,11.67,8.00,4.41,10.45,9.92,1.22,0.00,0.14,0.00,0.00,49.69,143
MCEC1,MERCED,0.20,0.20,3.26,0.80,0.97,4.20,2.96,1.11,0.00,0.00,0.00,0.00,13.70,110
MDRC1,MADERA,0.14,0.00,2.39,2.88,0.65,3.80,1.73,0.00,0.00,0.00,0.00,0.00,11.59,97
MOD,MODESTO AP,0.03,0.34,3.06,2.64,0.90,3.33,2.32,0.99,0.00,0.08,0.00,0.00,13.69,105
MRIC1,MARIPOSA RS,0.45,0.74,10.41,6.80,4.20,7.93,8.27,1.85,0.00,0.00,0.00,0.00,40.65,135
NOFC1,NORTH FORK RS,0.86,0.82,8.01,10.60,3.36,9.85,9.77,0.88,0.01,0.00,0.00,0.00,44.16,130
SCKC1,STOCKTON FIRE STA 4,0.41,0.25,7.92,3.61,1.15,4.68,3.47,0.76,0.00,0.00,0.00,0.00,22.25,134
SLDC1,LOS BANOS,0.06,0.28,2.59,2.39,0.76,3.04,1.25,1.09,0.00,0.00,0.00,0.00,11.46,109
SONC1,SONORA,0.91,1.30,11.96,7.23,2.91,10.82,11.87,1.82,0.00,0.00,0.00,0.00,48.82,149
SPGC1,SALT SPRINGS PH,1.18,4.01,21.92,8.24,6.42,12.48,11.25,1.64,0.18,0.02,0.00,0.00,67.34,146
TIGC1,TIGER CREEK PH,0.76,2.90,20.27,6.77,4.33,13.60,10.77,1.50,0.03,0.00,0.00,0.01,60.94,131
TRAC1,TRACY CARBONA,0.00,0.35,1.76,3.20,1.12,2.74,3.17,0.70,0.00,0.00,0.00,0.00,13.04,123
WSTC1,WEST POINT,0.77,2.40,16.52,7.69,4.50,13.79,11.67,1.46,0.00,0.00,0.00,0.00,58.80,161
YNPC1,SOUTH ENTRANCE YOSEMITE,3.12,1.09,12.78,9.23,5.22,7.95,10.40,1.10,0.15,0.00,0.00,0.00,51.04,121
YPQC1,YOSEMITE PARK HEADQUARTER,0.57,3.11,9.10,9.85,4.20,8.90,8.86,1.19,0.00,0.00,0.00,0.00,45.78,121
ASHC1,ASH MOUNTAIN,0.83,0.41,2.78,9.10,2.24,8.48,2.29,0.62,0.00,0.03,0.00,0.00,26.78,101
ATWC1,ATWELL CAMP,0.60,0.61,9.82,7.35,2.90,11.22,8.10,1.32,0.22,2.02,0.11,0.00,44.27,NA
BFL,BAKERSFIELD,0.17,0.23,1.11,0.76,0.28,1.91,1.99,0.30,0.00,0.00,0.00,0.00,6.75,104
BTPC1,BEAR TRAP MEADOW,0.00,1.60,15.92,10.95,6.40,15.01,13.72,1.42,0.13,0.12,0.00,0.00,65.27,NA
DNPC1,BALCH PH,0.79,0.42,6.81,10.43,3.09,11.17,9.58,0.76,0.00,0.04,0.00,0.00,43.09,139
EGCC1,EAGLE CREEK,0.00,1.01,7.34,8.00,3.80,12.26,9.02,0.42,0.11,2.11,0.11,0.00,44.18,NA
GNFC1,GIANT FOREST,0.40,0.30,8.30,11.45,4.50,13.70,11.80,1.30,0.10,0.70,0.10,0.00,52.65,NA
GNNC1,GLENNVILLE,0.44,1.01,3.86,3.56,1.51,6.76,5.04,0.18,0.07,0.00,0.00,0.00,22.43,112
GRGC1,GRANT GROVE,0.48,1.05,6.97,13.93,6.65,12.09,14.02,1.14,0.00,0.00,0.00,0.00,56.33,134
HSSC1,HOSSACK,0.00,0.00,13.61,9.02,3.82,13.56,10.03,0.90,0.12,0.31,0.00,0.00,51.37,NA
ISAC1,LAKE ISABELLA DAM,1.11,0.06,3.63,3.10,1.38,2.21,0.93,0.02,0.00,1.68,0.00,0.00,14.12,NA
KVLC1,KERN RIVER PH #3,0.82,0.00,2.29,4.09,1.29,3.36,1.96,0.09,0.00,0.37,0.00,0.05,14.32,106
LDGC1,LODGEPOLE,0.12,0.88,13.20,12.73,6.82,12.17,10.86,0.92,0.00,0.96,0.00,0.00,58.66,131
PFTC1,PINE FLAT DAM,0.20,0.19,4.96,5.15,1.58,6.53,7.27,0.66,0.00,0.00,0.00,0.00,26.54,132
SCSC1,LAKE SUCCESS DAM,0.04,0.10,1.95,2.84,0.70,4.87,4.86,0.16,0.00,0.00,0.00,0.00,15.52,141
TMDC1,TERMINUS DAM,0.21,0.13,3.44,4.29,0.85,5.59,4.49,0.52,0.00,0.00,0.00,0.00,19.52,NA
TREC1,THREE RIVER EDISON PH #1,0.36,0.21,5.60,6.69,1.63,7.27,6.00,0.72,0.00,0.08,0.00,0.00,28.56,117
FAT,FRESNO AIR TERMINAL,0.05,0.17,2.00,3.40,0.54,4.73,3.27,0.36,0.00,0.00,0.00,0.00,14.52,129
HJO,HANFORD,0.01,0.21,1.15,3.07,0.48,2.60,2.98,0.54,0.00,0.00,0.00,0.00,11.04,129
LEMC1,LEMON COVE,0.32,0.13,2.29,4.81,0.92,4.56,4.75,0.53,0.00,0.00,0.00,0.00,18.31,126
LINC1,LINDSAY,0.37,0.13,1.40,2.49,0.64,3.18,4.96,0.42,0.00,0.00,0.00,0.00,13.59,108
VISC1,VISALIA,0.00,0.19,1.61,4.41,0.15,2.81,5.74,0.53,0.00,0.00,0.00,0.00,15.44,140
BISC1,BIG SUR STATE PARK,0.04,2.37,15.41,3.92,4.03,11.84,13.65,2.67,0.00,0.00,0.00,0.00,53.93,125
CCHC1,CACHUMA DAM,0.48,1.64,0.73,7.82,3.06,4.31,4.89,1.56,0.00,0.00,0.00,0.00,24.49,112
HOLC1,HOLLISTER,0.14,0.31,3.47,4.27,1.71,4.21,1.94,0.35,0.00,0.00,0.00,0.00,16.40,120
JNLC1,JUNCAL DAM,1.32,1.55,1.03,10.14,5.49,5.64,10.82,1.55,0.00,0.00,0.00,0.00,37.54,121
KICC1,KING CITY,0.00,0.48,2.50,2.91,1.78,3.12,3.21,1.01,0.00,0.00,0.00,0.00,15.01,122
PRB,PASO ROBLES,0.00,0.43,1.75,4.16,0.99,3.89,2.15,0.96,0.00,0.00,0.00,0.00,14.33,110
PRSC1,PRIEST VALLEY,0.11,0.48,4.94,5.30,1.75,7.14,4.86,2.70,0.00,0.14,0.00,0.00,27.42,131
SAEC1,SAN CLEMENTE DAM,0.05,0.78,7.43,4.11,3.73,6.07,4.97,0.89,0.00,0.00,0.00,0.00,28.03,128
SBA,SANTA BARBARA,1.19,1.63,2.38,2.21,3.86,3.86,4.86,1.13,0.00,0.00,0.02,0.00,21.14,114
SCRC1,SANTA CRUZ,0.12,1.82,12.62,6.37,2.76,10.99,7.20,0.78,0.00,0.00,0.00,0.00,42.66,139
SMX,SANTA MARIA,0.67,1.06,2.14,3.63,0.93,3.57,3.89,1.36,0.00,0.00,0.00,0.00,17.25,123
SNSC1,SALINAS NO. 2,0.11,0.78,3.25,2.89,0.93,5.34,2.79,0.79,0.00,0.00,0.00,0.02,16.90,112
WVIC1,WATSONVILLE WATERWORKS,0.17,0.90,8.77,5.51,1.76,8.61,5.81,0.83,0.00,0.00,0.00,0.00,32.36,139
CQT,DOWNTOWN LA,1.35,0.22,1.03,2.06,2.37,2.87,2.15,0.85,0.00,0.00,0.00,0.00,12.90,85
LAGC1,LAGUNA BEACH,0.32,0.25,0.55,1.00,1.10,2.79,1.77,0.50,0.00,0.00,0.00,0.00,8.28,61
LAX,LA INT'L AIRPORT,1.02,0.47,0.95,1.42,2.03,2.52,1.63,0.60,0.01,0.10,0.01,0.00,10.76,82
LGB,LONG BEACH,0.66,0.13,0.55,0.86,1.71,2.50,1.32,0.55,0.00,0.03,0.01,0.00,8.32,64
LOX,OXNARD,1.11,0.40,0.87,1.63,2.15,3.39,3.22,0.92,0.01,0.00,0.01,0.02,13.73,NA
MWS,MOUNT WILSON,2.75,0.20,0.90,4.13,3.33,3.37,4.18,0.63,0.00,0.08,0.00,0.00,19.57,48
CEDC1,CEDARVILLE,0.43,2.04,5.04,1.92,1.41,1.38,1.94,0.73,0.11,0.00,0.28,0.00,15.28,116
DOLC1,DOYLE 4SSE,0.25,0.89,12.43,1.19,2.75,1.24,2.34,0.48,0.30,0.15,0.00,0.00,22.02,127
FRNN2,FERNLEY,0.32,0.13,1.44,1.58,0.83,1.26,1.36,0.00,0.14,0.21,0.00,0.02,7.29,137
JESC1,JESS VALLEY,1.06,3.11,3.34,2.74,1.43,2.31,2.76,1.52,0.83,0.00,0.02,0.08,19.20,100
SNVC1,SUSANVILLE,0.66,1.67,8.90,1.63,2.86,1.70,2.00,0.51,0.03,0.00,0.00,0.00,19.96,149
STDN2,STEAD,0.07,0.21,9.56,1.85,2.82,2.26,2.65,0.33,0.05,0.05,0.00,0.00,19.85,190
SVEC1,SUSANVILLE 1 WNW,0.22,1.73,5.70,1.63,2.86,1.70,2.00,0.51,0.03,0.00,0.00,0.00,16.38,NA
WTNN2,WELLINGTON,0.00,0.15,3.83,0.90,0.83,0.63,0.63,0.01,0.00,0.30,0.03,0.00,7.31,NA
BDEC1,BODIE,0.30,0.21,4.54,1.47,0.79,0.59,0.75,0.94,0.14,0.74,0.00,0.00,10.47,81
BOCC1,BOCA RESERVOIR,1.17,1.23,12.77,4.21,3.35,3.92,4.80,0.47,0.23,0.05,0.01,0.00,32.21,144
BPTC1,BRIDGEPORT,0.45,0.26,4.64,3.97,2.23,1.28,1.56,0.16,0.24,0.91,0.00,0.00,15.70,168
CRCN2,CARSON CITY,0.17,0.37,7.40,1.36,2.40,3.20,1.13,0.13,0.12,0.00,0.00,0.02,16.30,157
DAGN2,DAGGET PASS,0.68,0.74,8.15,4.01,3.02,4.73,3.95,0.08,0.01,0.12,0.00,0.00,25.49,234
GLBN2,GLENBROOK,1.40,0.99,11.02,4.29,2.65,3.56,2.69,0.35,0.62,0.00,0.00,0.00,27.57,158
HTHN2,HAWTHORNE,0.00,0.00,0.46,0.74,0.37,0.11,0.29,0.00,0.09,0.02,0.00,0.01,2.09,38
MINN2,MINDEN,0.14,0.28,7.09,2.59,1.58,1.06,1.52,0.26,0.28,0.37,0.00,0.00,15.17,181
RNO,RENO,0.03,0.18,3.88,1.60,1.04,0.92,1.88,0.31,0.00,0.34,0.00,0.00,10.18,136
SMIN2,SMITH 6N,0.02,0.12,4.14,0.76,1.06,0.80,1.27,0.00,0.00,0.42,0.05,0.00,8.64,137
SRKN2,SPARKS,0.09,0.31,3.81,1.15,0.84,0.72,2.61,0.00,0.00,0.47,0.00,0.00,10.00,135
TAHC1,TAHOE CITY,1.54,2.52,18.60,7.33,5.15,6.43,6.23,0.54,0.05,0.00,0.00,0.00,48.39,148
