ID,LOCATION,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,WY Total,Pct Avg to Date
FRBC1,FT BRAGG 5N,0.51,3.94,14.98,13.59,2.46,12.81,2.50,1.22,0.71,0.06,0.17,0.01,52.96,122
GASC1,GASQUET RS,2.47,9.80,34.36,21.01,6.79,19.07,4.99,0.40,0.32,1.05,0.00,0.00,100.26,111
SCOC1,SCOTIA,0.68,4.85,14.81,15.17,3.45,12.25,2.74,1.36,0.07,0.06,0.00,0.00,55.44,112
CRLO3,CRATER LAKE NP,2.65,8.93,22.24,13.32,4.33,20.46,3.68,1.69,1.78,1.49,0.00,0.27,80.84,122
HOWO3,HOWARD PRAIRIE,1.05,2.66,11.92,6.77,2.32,6.94,1.72,1.43,0.97,0.19,0.00,0.90,36.87,117
KENO3,KENO,1.08,1.19,5.66,3.79,0.99,2.79,0.81,0.65,0.86,0.12,0.00,0.10,18.04,91
LMT,KLAMATH FALLS,1.01,0.68,2.84,2.26,0.27,1.84,0.69,0.81,0.82,0.42,0.00,0.12,11.76,79
COPC1,COPCO #1 DAM,1.03,1.01,7.23,5.27,1.92,3.97,0.82,0.91,1.16,0.16,0.00,0.28,23.76,114
FOJC1,FORT JONES,0.56,0.81,7.13,6.30,1.58,4.87,1.10,0.48,0.70,0.00,0.04,0.00,23.57,111
ORLC1,ORLEANS,0.73,3.64,22.41,13.15,3.86,11.56,2.65,0.68,0.56,0.12,0.02,0.00,59.38,111
WEAC1,WEAVERVILLE,0.66,1.35,12.40,13.28,1.27,10.17,1.50,0.77,1.13,0.00,0.00,0.00,42.53,109
YKAC1,YREKA,0.35,0.49,6.61,5.44,1.43,4.30,1.33,0.55,1.03,0.08,0.00,0.00,21.61,108
NSHC1,NAPA STATE HOSPITAL,0.02,1.82,4.53,7.47,0.92,8.36,1.00,0.30,0.00,0.00,0.00,0.00,24.42,88
PORC1,POTTER VALLEY PH,0.03,2.24,16.45,14.84,2.75,14.32,1.09,1.04,0.33,0.00,0.00,0.00,53.09,114
SFOC1,DOWNTOWN SAN FRANCISCO,0.00,1.43,5.18,7.03,0.98,6.83,1.46,0.15,0.00,0.00,0.02,0.00,23.08,98
SJC,SAN JOSE INTL AIRPORT,0.05,2.42,2.23,4.09,0.31,3.96,1.53,0.32,0.00,0.00,0.00,0.00,14.91,100
UKI,UKIAH ASOS,0.07,2.30,9.84,10.78,2.25,9.20,1.27,0.45,0.36,0.00,0.00,0.00,36.52,98
ADNC1,ADIN,0.79,1.58,4.77,3.64,0.54,2.33,1.13,1.67,0.51,0.02,0.00,0.03,17.01,110
AUBC1,AUBURN,0.00,3.56,6.44,5.19,1.40,7.55,1.21,1.28,0.00,0.00,0.00,0.00,26.63,72
BLU,BLUE CANYON,1.88,5.08,14.77,17.45,2.00,19.01,4.34,3.74,0.15,0.00,0.00,0.06,68.48,106
BODC1,BOWMAN DAM,1.82,5.70,17.64,21.74,2.81,22.12,4.05,2.10,0.52,0.00,0.00,0.00,78.50,118
BUCC1,BUCKS CREEK,1.37,4.15,13.62,19.95,3.89,20.47,3.09,1.99,1.02,0.00,0.00,0.00,69.55,100
BUKC1,BUCKHORN,1.50,4.85,19.68,20.96,4.38,18.68,2.79,5.35,3.30,0.00,0.00,0.00,81.49,119
CANC1,CANYON DAM,1.62,2.90,9.15,8.90,1.53,13.12,1.87,1.32,1.10,0.00,0.00,0.30,41.81,111
CHEC1,CHESTER,1.02,2.10,5.79,14.58,2.31,10.31,2.14,2.24,0.68,0.00,0.00,0.09,41.26,120
CLGC1,COLGATE PH,0.40,3.85,9.68,13.26,1.90,11.81,1.54,1.00,0.05,0.00,0.00,0.00,43.49,103
COFC1,COLFAX,0.67,4.72,9.31,11.50,1.68,13.69,2.39,0.98,0.00,0.00,0.00,0.02,44.96,96
DESC1,DE SABLA,0.95,5.13,13.03,23.11,3.11,19.17,2.84,1.18,1.06,0.00,0.00,0.00,69.58,103
DWNC1,DOWNIEVILLE,1.56,5.21,14.66,19.99,3.06,22.28,3.20,2.60,0.47,0.00,0.00,0.06,73.09,112
FSTC1,FORESTHILL RS,1.51,4.94,16.10,11.93,7.66,16.17,2.96,1.06,0.00,0.00,0.00,0.07,62.40,116
GEOC1,GEORGETOWN RS,1.63,5.23,12.33,15.76,2.56,14.41,3.23,1.74,0.00,0.00,0.00,0.00,56.89,110
GLRC1,GOLD RUN 2SW,1.65,4.70,14.09,16.53,2.33,15.64,2.88,1.70,0.04,0.00,0.00,0.00,59.56,108
GRAC1,GRASS VALLEY NO. 2,0.70,5.73,12.30,15.05,1.87,16.62,2.17,1.21,0.00,0.00,0.00,0.00,55.65,104
HATC1,HAT CREEK,1.08,1.22,4.68,4.60,1.05,4.01,0.41,2.84,0.00,0.00,0.00,0.01,19.90,104
HLEC1,HARRY L ENGLEBRIGHT DAM,0.36,3.71,6.73,9.92,1.83,11.41,1.43,0.70,0.21,0.00,0.00,0.00,36.30,102
MCLC1,MCCLOUD,0.91,1.72,9.58,12.17,4.16,13.24,1.89,1.73,0.22,0.26,0.00,0.00,45.88,93
MHS,MT. SHASTA,0.59,1.44,7.46,13.00,3.03,11.21,1.90,1.28,2.40,0.00,0.00,0.08,42.39,98
MINC1,MINERAL,1.59,3.44,11.88,17.29,2.86,21.78,2.77,1.80,0.00,0.00,0.00,0.14,63.55,110
MNZC1,MANZANITA LAKE,1.30,4.50,9.71,9.06,2.49,8.36,3.94,3.23,2.14,0.00,0.47,0.00,45.20,110
NVDC1,NEVADA CITY,0.99,5.10,13.84,17.44,1.94,19.22,2.50,1.72,0.00,0.00,0.00,0.00,62.75,101
ONDC1,ORLAND,0.07,1.47,2.42,6.99,0.28,4.74,0.82,2.24,0.41,0.00,0.00,0.00,19.44,84
PCHC1,PACIFIC HOUSE,2.90,5.41,13.88,12.78,3.15,14.60,4.22,1.10,0.50,0.00,0.00,0.07,58.61,108
PLCC1,PLACERVILLE,2.05,6.05,9.60,8.43,2.12,11.23,2.74,0.86,0.62,0.00,0.00,0.00,43.70,109
PLUC1,PLUMAS EUREKA SP,1.71,3.76,12.47,16.18,4.57,18.99,2.28,1.52,1.18,0.00,0.08,0.00,62.74,NA
PRAC1,PORTOLA,1.50,2.93,4.22,5.00,1.28,7.38,1.76,1.90,0.24,0.00,0.01,0.00,26.22,113
PRDC1,PARADISE,0.52,4.91,10.60,20.20,1.87,16.19,3.02,0.83,2.56,0.00,0.00,0.00,60.70,104
PRPC1,PIT RIVER PH5,1.05,2.83,19.78,24.66,6.90,21.86,2.66,3.93,0.00,0.00,0.00,0.00,83.67,107
QCYC1,QUINCY,1.65,3.32,7.88,12.97,2.44,18.26,1.94,1.88,1.27,0.00,0.00,0.01,51.62,130
RBL,RED BLUFF AP,0.22,1.15,4.11,8.80,0.41,6.21,1.28,0.51,1.46,0.00,0.00,0.00,24.15,99
SERC1,SIERRAVILLE,1.09,3.30,6.62,7.49,1.23,7.57,2.06,2.15,0.19,0.08,0.50,0.16,32.44,127
SHDC1,SHASTA DAM,0.52,2.06,13.04,23.30,3.18,17.35,1.77,2.37,0.00,0.00,0.00,0.00,63.59,97
SMTC1,SACRAMENTO 5 ESE,0.44,1.35,1.83,5.85,0.85,4.64,1.48,0.59,0.00,0.00,0.00,0.00,17.03,84
SODC1,SODA SPRINGS,3.19,5.35,14.45,16.22,3.23,17.17,4.25,3.35,0.51,0.00,0.00,0.08,67.80,106
STOC1,STONY GORGE,0.13,0.70,3.08,7.36,0.46,5.12,0.51,0.92,0.26,0.00,0.00,0.00,18.54,83
STYC1,STRAWBERRY VALLEY,1.12,5.84,18.22,26.90,2.94,28.61,2.84,1.94,1.31,0.00,0.00,0.03,89.75,108
TWLC1,CAPLES LAKE,2.01,5.95,11.57,9.58,3.13,9.74,4.07,1.69,0.24,0.01,0.13,0.46,48.58,103
VOLC1,VOLTA PH,0.59,3.32,8.76,9.02,2.62,5.77,2.38,2.38,1.10,0.00,0.00,0.00,35.94,102
WSKC1,WHISKEYTOWN RES,9.46,1.59,13.52,24.00,2.95,19.19,1.85,1.67,1.10,0.00,0.00,0.00,75.33,115
ARNC1,CALAVERAS BIG TREES,3.16,6.20,13.97,11.98,2.04,13.31,3.39,0.61,0.00,0.00,0.00,0.00,54.66,96
CHVC1,CHERRY VALLEY,1.54,5.73,12.30,11.61,1.71,11.01,2.90,1.95,0.40,0.00,0.00,0.07,49.22,97
CMPC1,CAMP PARDEE,1.10,2.97,4.89,6.13,0.94,5.85,2.70,0.18,0.00,0.00,0.00,0.00,24.76,105
EXQC1,EXCHEQUER DAM,0.76,4.49,5.32,6.42,0.59,6.12,2.14,0.17,0.00,0.00,0.00,0.00,26.01,126
FDDC1,FIDDLETOWN DEXTER RANCH,1.77,5.04,8.43,9.29,1.80,9.46,3.47,0.57,0.00,0.00,0.07,0.00,39.90,106
GRVC1,GROVELAND RS,0.80,6.26,8.58,9.70,1.67,10.17,3.02,0.22,1.82,0.00,0.00,0.03,42.27,111
HETC1,HETCH HETCHY,2.87,3.86,8.13,9.14,1.59,7.77,3.36,0.55,2.44,0.00,0.00,0.05,39.76,105
MOD,MODESTO AP,0.20,2.22,1.99,5.03,0.55,3.81,1.57,0.25,0.00,0.00,0.00,0.00,15.62,119
NMDC1,NEW MELONES DAM HQ,1.25,3.88,6.88,7.60,0.80,7.01,2.99,0.14,0.46,0.00,0.00,0.01,31.02,103
SONC1,SONORA,1.62,5.07,3.95,8.44,1.27,8.09,2.12,0.07,0.44,0.00,0.00,0.00,31.07,90
WSTC1,WEST POINT,1.89,7.54,10.81,14.65,1.69,10.56,3.59,0.76,0.00,0.00,0.00,0.00,51.49,129
YPQC1,YOSEMITE PARK HEADQUARTER,3.37,3.74,5.18,7.85,1.87,7.46,2.70,0.54,0.51,0.00,0.00,0.03,33.25,91
ATWC1,ATWELL CAMP,1.80,5.45,8.75,10.97,2.10,4.68,3.82,2.39,0.82,0.47,0.00,0.00,41.25,NA
BTPC1,BEAR TRAP MEADOW,2.21,5.18,6.34,11.89,4.70,7.79,3.52,2.65,1.77,0.92,0.58,0.38,47.93,NA
EGCC1,EAGLE CREEK,2.95,5.69,7.64,11.14,3.15,7.04,2.98,1.50,0.82,0.50,0.53,0.57,44.51,118
GNFC1,GIANT FOREST,2.01,4.70,6.25,9.94,4.11,6.26,2.81,2.23,0.47,0.34,0.00,0.00,39.12,NA
HCKC1,HOCKETT MEADOW,2.28,4.32,6.30,7.61,7.90,5.67,2.89,1.85,0.90,0.10,0.08,0.08,39.98,NA
HSSC1,HOSSACK,2.08,7.88,10.41,12.33,3.97,5.61,2.81,2.06,0.83,0.70,0.89,0.18,49.75,111
MNHC1,MOUNTAIN HOME,1.93,6.05,7.32,12.81,3.33,4.68,2.87,1.57,0.55,0.05,0.57,0.05,41.78,NA
RGCC1,ROGERS CAMP,1.38,4.79,6.06,11.26,2.46,5.42,2.65,1.57,0.54,0.20,0.25,0.33,36.91,NA
SCSC1,LAKE SUCCESS DAM,1.18,1.87,4.02,5.53,0.68,2.47,1.19,0.49,0.24,0.09,0.08,0.02,17.86,159
TMDC1,TERMINUS DAM,1.75,2.44,4.02,5.47,0.24,2.99,0.84,0.38,0.00,0.00,0.00,0.02,18.15,136
CCAC1,CACHUMA DAM,0.30,0.73,1.12,4.03,1.65,3.02,0.24,0.36,0.00,0.00,0.00,0.00,11.45,52
JUNC1,JUNCAL DAM,0.25,0.29,0.38,4.55,2.63,4.36,0.32,0.09,0.00,0.00,0.00,0.00,12.87,41
KICC1,KING CITY,0.19,1.62,1.01,2.89,1.12,2.94,0.35,0.19,0.00,0.00,0.00,0.00,10.31,85
PRB,PASO ROBLES,0.06,1.23,0.77,3.49,0.32,2.03,0.16,0.00,0.00,0.00,0.00,0.00,8.06,63
SBA,SANTA BARBARA,0.48,0.10,0.30,5.79,0.47,2.51,0.54,0.01,0.01,0.00,0.00,0.01,10.22,58
SBPC1,SAN LUIS OBISPO,0.13,1.78,2.50,6.85,0.67,5.84,0.25,0.00,0.00,0.00,0.00,0.00,18.02,78
SCRC1,SANTA CRUZ,0.08,4.42,6.43,11.80,1.03,7.65,0.89,0.25,0.00,0.00,0.04,0.03,32.62,104
SMX,SANTA MARIA,0.07,0.69,1.12,2.93,0.35,3.08,0.52,0.24,0.00,0.00,0.00,0.00,9.00,65
WVIC1,WATSONVILLE WATERWORKS,0.06,3.43,4.99,8.40,1.30,8.03,0.85,0.00,0.01,0.00,0.05,0.00,27.12,115
BBLC1,BIG BEAR LAKE F.S.,0.43,2.23,1.39,6.75,0.09,2.20,1.09,0.46,0.00,0.11,0.00,0.19,14.94,74
CQT,DOWNTOWN LA,0.45,0.01,0.57,3.17,0.79,1.60,0.24,0.05,0.00,0.00,0.00,0.00,6.88,46
ELPC1,EL CAPITAN DAM,0.58,1.61,3.18,5.03,0.54,1.88,1.21,0.34,0.00,0.00,0.00,0.12,14.49,NA
EORC1,ELSINORE,0.11,0.12,0.58,2.79,0.30,0.73,0.25,0.05,0.00,0.00,0.00,0.10,5.03,40
HENC1,HENSHAW DAM,1.52,1.12,3.09,6.09,0.05,2.76,0.58,0.58,0.00,0.00,0.00,0.91,16.70,63
LAX,LA INT'L AIRPORT,0.10,0.06,1.08,2.94,0.73,1.46,0.29,0.59,0.00,0.00,0.00,0.01,7.26,57
LGB,LONG BEACH,0.04,0.06,0.90,2.29,0.61,0.92,0.11,0.05,0.01,0.00,0.00,0.00,4.99,41
LOX,OXNARD,0.28,0.03,0.35,3.09,0.30,2.16,0.16,0.02,0.01,0.00,0.00,0.00,6.40,42
OJAC1,OJAI,0.15,0.09,0.24,4.55,1.98,2.94,0.43,0.31,0.00,0.00,0.00,0.00,10.69,50
MWS,MOUNT WILSON,1.96,0.72,1.93,11.21,1.68,4.59,1.68,0.96,0.00,0.00,0.00,0.12,24.85,69
SAN,LINDBERGH FIELD,0.43,1.54,0.88,3.21,0.05,0.76,0.55,0.44,0.00,0.00,0.00,0.32,8.18,79
STAC1,SANTA ANA FS,0.06,0.04,0.85,2.26,0.25,0.97,0.15,0.58,0.03,0.00,0.00,0.02,5.21,38
CEDC1,CEDARVILLE,0.62,0.74,4.62,1.31,0.50,2.92,1.05,2.29,0.58,0.18,0.00,0.17,14.98,119
DOYC1,DOYLE,0.51,2.36,1.79,1.55,1.66,1.71,0.63,0.72,0.00,0.00,0.21,0.00,11.14,95
JESC1,JESS VALLEY,1.61,2.50,5.03,3.29,0.66,1.83,3.07,3.06,1.02,0.00,0.00,0.14,22.21,116
Q63,SUTCLIFFE-PYRAMID LK,0.81,2.64,0.83,0.38,0.15,0.44,0.73,1.05,0.00,0.00,0.00,0.00,7.03,94
SNVC1,SUSANVILLE,0.72,1.56,2.66,4.42,0.84,2.39,1.08,1.22,0.05,0.00,0.00,0.00,14.94,125
STDN2,STEAD,1.05,2.55,0.48,1.63,0.52,0.66,0.93,1.29,0.00,0.00,0.07,0.00,9.18,83
SVEC1,SUSANVILLE 1 WNW,0.72,1.56,2.66,4.07,0.84,2.39,1.08,1.22,0.05,0.00,0.00,0.00,14.59,NA
WTNN2,WELLINGTON,0.60,1.91,0.42,1.44,0.25,0.51,1.48,1.20,0.00,0.05,0.04,0.02,7.92,NA
BDEC1,BODIE,0.30,2.03,2.87,1.25,1.45,1.89,2.38,2.14,0.45,1.08,0.00,0.00,15.84,134
BOCC1,BOCA RESERVOIR,2.01,2.80,5.64,5.28,1.82,4.69,2.61,2.37,0.11,0.00,0.26,0.04,27.63,123
BPTC1,BRIDGEPORT,0.93,1.01,1.30,2.11,0.51,1.22,1.59,3.26,0.34,0.47,0.01,0.03,12.78,136
CRCN2,CARSON CITY,0.44,1.60,1.80,1.72,1.22,0.33,1.51,1.39,0.00,0.00,0.00,0.00,10.01,104
DAGN2,DAGGET PASS,1.37,3.94,4.78,3.87,0.80,2.40,1.65,1.99,0.00,0.00,0.00,0.00,20.80,88
GLBN2,GLENBROOK,1.35,2.37,4.02,4.53,1.34,2.84,2.18,1.32,0.00,0.00,0.00,0.14,20.09,113
MINN2,MINDEN,1.10,1.38,1.25,1.86,0.85,0.45,1.11,1.57,0.00,0.00,0.00,0.00,9.57,108
RNO,RENO,1.10,2.10,0.75,1.70,0.42,0.97,0.96,1.16,0.00,0.00,0.04,0.00,9.20,124
SRKN2,SPARKS,1.49,2.49,1.89,2.22,0.23,0.72,1.01,1.21,0.00,0.00,0.05,0.00,11.31,136
TAHC1,TAHOE CITY,2.22,2.43,7.02,7.92,1.19,6.90,2.85,1.09,0.30,0.00,0.11,0.06,32.09,94
TKEC1,TRUCKEE RS,1.66,2.86,5.86,6.62,1.88,6.27,2.73,2.21,0.44,0.00,0.14,0.01,30.68,98
VRCN2,VIRGINIA CITY,1.34,2.88,2.63,3.44,0.62,2.18,1.02,1.32,0.00,0.00,0.06,0.02,15.51,125
YRGN2,YERINGTON,0.99,1.29,0.14,0.81,0.09,0.08,0.62,1.27,0.00,0.16,0.00,0.00,5.45,113
BARC1,BARSTOW,0.93,0.09,0.39,0.93,0.25,0.34,1.08,0.09,0.00,0.47,0.00,0.00,4.57,86
BIH,BISHOP AP,0.74,0.00,0.06,1.06,0.06,0.07,1.04,0.34,0.50,0.00,0.00,0.00,3.87,75
DEVC1,DEATH VALLEY,1.30,0.00,0.00,0.46,0.33,0.01,0.64,0.00,0.04,0.03,0.00,0.00,2.81,119
ELLC1,ELLERY LAKE,1.68,2.16,3.42,4.88,0.72,2.40,1.28,1.40,0.80,0.24,0.04,0.20,19.22,80
FMTC1,FAIRMONT,2.10,0.41,0.43,3.27,1.44,2.61,0.21,0.00,0.00,0.00,0.00,0.00,10.47,62
GEMC1,GEM LAKE,1.48,1.60,1.12,2.88,0.84,1.96,0.88,1.00,0.80,0.04,0.00,0.12,12.72,63
LEVC1,LEE VINING,1.15,1.33,1.45,2.60,1.14,1.33,1.28,1.05,1.18,0.67,0.01,0.83,14.02,89
PMD,PALMDALE,0.99,0.33,0.49,1.36,0.09,0.83,0.19,0.00,0.00,0.00,0.00,0.00,4.28,NA
PSP,PALM SPRINGS,0.15,0.00,0.04,2.26,0.00,0.02,0.14,0.02,0.00,0.00,0.00,0.92,3.55,73
SOUC1,SOUTH LAKE,2.48,0.40,1.72,5.74,0.68,1.88,2.54,0.92,1.24,0.08,0.28,0.08,18.04,96
B23,BATTLE MOUNTAIN,1.72,1.76,1.82,1.87,0.11,0.90,1.67,0.74,0.00,0.00,0.00,0.54,11.13,124
BOWN2,BEOWAWE,1.04,1.76,1.87,1.64,0.23,0.78,2.58,1.01,0.06,0.00,0.00,1.01,11.98,129
EKO,ELKO,1.04,1.42,2.08,1.97,0.31,1.01,1.99,1.49,0.83,0.04,0.00,1.08,13.26,134
GIBN2,GIBBS RANCH,1.06,1.61,1.53,1.68,0.80,0.55,2.50,1.95,0.20,0.13,0.27,1.51,13.79,127
JIGN2,JIGGS 8SSE,1.54,1.71,2.31,1.57,0.67,2.52,2.57,1.38,0.05,0.08,0.00,2.00,16.40,120
RYPN2,RYE PATCH DAM,1.63,1.32,0.57,1.40,0.08,0.70,1.12,0.95,0.00,0.00,0.00,0.03,7.80,91
SFKN2,SOUTH FORK SP,1.54,1.55,1.51,2.15,0.00,2.07,1.54,1.05,0.19,0.00,0.39,1.40,13.39,119
WMC,WINNEMUCCA,1.19,1.32,1.77,1.90,0.21,0.74,1.07,0.65,0.01,0.00,0.00,0.24,9.10,110
KRVN2,KINGS RIVER VALLEY,2.30,0.45,2.69,2.39,0.13,1.01,0.41,1.21,0.11,0.00,0.00,0.07,10.77,122
MCDN2,MCDERMITT,1.85,0.68,1.31,0.71,0.07,0.38,0.82,1.07,0.24,0.11,0.00,0.03,7.27,89
ORVN2,OROVADA 4WSW,2.24,1.18,1.26,1.41,0.04,0.83,1.63,1.26,0.09,0.00,0.06,0.11,10.11,96
ARTN2,ARTHUR 4NW,1.86,1.19,3.15,3.20,0.27,1.34,1.50,1.66,0.38,0.00,0.08,3.49,18.12,127
BLEN2,BLUE EAGLE RANCH,1.32,1.33,0.21,1.67,0.63,0.26,1.38,1.44,0.67,0.00,0.69,0.11,9.71,114
DYRN2,DYER,1.46,0.22,0.00,0.16,0.62,0.13,1.03,0.25,0.75,0.13,0.00,0.00,4.75,93
EKAN2,EUREKA,1.22,2.15,2.38,1.58,1.82,1.66,3.15,1.74,0.78,0.12,0.50,1.51,18.61,164
ELY,ELY,2.06,1.09,1.21,2.11,0.55,1.56,1.65,0.53,1.56,0.17,0.33,0.70,13.52,139
LAGN2,LAGES,1.58,0.75,0.54,0.78,0.27,1.69,2.57,1.17,1.33,0.03,0.15,1.55,12.41,149
MCGN2,MCGILL,1.87,1.16,1.31,1.61,0.77,1.47,1.79,0.60,1.80,0.00,0.43,0.99,13.80,151
MNAN2,MINA,1.71,0.28,0.00,0.69,0.25,0.42,0.65,1.28,0.90,0.00,0.15,0.10,6.43,106
PAHN2,PAHRUMP,2.48,0.14,0.06,0.87,0.70,0.28,1.03,0.06,0.18,0.75,0.07,0.03,6.65,130
RBLN2,RUBY LAKE,1.11,0.99,3.03,2.00,1.37,2.08,2.25,1.41,0.32,0.07,0.02,2.40,17.05,123
RTHN2,RUTH,2.74,0.39,3.12,2.52,3.13,2.02,2.60,2.06,1.28,0.08,0.06,1.34,21.34,157
TPH,TONOPAH,2.96,0.35,0.07,0.97,0.10,0.44,0.34,0.32,0.11,0.08,0.00,1.21,6.95,133
AWH,WILDHORSE RESERVOIR,1.26,3.01,2.80,2.40,0.32,1.13,3.11,1.73,0.12,0.11,0.19,1.12,17.30,123
JPTN2,JACKPOT,0.70,1.52,0.55,0.61,0.53,0.19,1.65,1.56,0.30,0.14,0.02,1.47,9.24,87
TUSN2,TUSCARORA,1.31,2.23,2.29,1.53,0.24,1.06,1.40,0.23,0.00,0.00,0.00,0.77,11.06,90
BULA3,BULLHEAD CITY,1.67,0.11,0.00,2.20,0.10,0.00,0.87,0.17,0.00,0.62,0.13,0.36,6.23,104
CALN2,CALIENTE,2.59,1.26,1.04,1.08,0.98,0.85,1.33,0.47,1.04,1.25,1.11,0.02,13.02,139
DNWN2,DESERT NTL WILDLIFE REF,1.82,0.21,0.17,0.54,0.21,0.00,1.90,1.23,0.22,0.45,0.19,0.00,6.94,140
EED,NEEDLES,0.69,0.00,0.08,0.59,0.01,0.03,1.59,0.01,0.00,0.00,0.00,0.00,3.00,65
LAUN2,LAUGHLIN,1.43,0.10,0.02,1.10,0.00,0.05,0.77,0.01,0.00,0.60,0.15,0.25,4.48,70
LAVU1,LA VERKIN,1.49,0.70,0.89,1.64,0.66,1.01,2.00,0.29,0.30,0.33,1.78,1.76,12.85,111
LHCA3,LAKE HAVASU CITY,0.71,0.10,0.06,0.82,0.04,0.03,0.73,0.13,0.00,0.00,0.73,0.36,3.71,97
LUNN2,LUND,1.87,0.87,0.48,1.75,0.68,0.82,1.60,0.45,0.74,0.03,0.34,1.22,10.85,102
SGUU1,ST. GEORGE,1.71,0.53,0.73,1.26,0.61,0.51,2.32,0.35,0.89,0.18,1.74,0.79,11.62,132
SRCN2,SEARCHLIGHT,1.20,0.39,0.03,2.16,0.13,0.06,3.13,0.18,0.10,0.74,2.55,0.10,10.77,136
SUNN2,SUNNYSIDE,1.68,0.60,0.50,1.73,0.70,0.38,1.58,0.89,1.02,0.40,0.43,0.04,9.95,103
VEF,LAS VEGAS,1.27,0.26,0.06,0.49,0.08,0.02,2.33,0.07,0.70,0.23,0.23,0.04,5.78,114
VOFN2,VALLEY FO FIRE SP,0.67,0.32,0.63,1.91,0.61,0.02,1.57,0.76,0.25,0.34,0.67,0.05,7.80,120
WUPA3,WIKIEUP,2.05,0.13,0.40,1.52,0.04,0.03,0.31,0.55,0.01,1.11,3.01,0.27,9.43,101
ENV,WENDOVER,0.40,0.06,0.04,0.13,0.00,0.41,0.90,0.29,0.50,0.37,0.09,1.36,4.55,112
LENN2,GREAT BASIN N P,1.99,1.85,1.07,1.80,1.50,1.40,2.24,1.12,1.22,0.13,0.26,0.63,15.21,110
MNTN2,MONTELLO,1.83,0.56,0.38,0.93,0.08,1.48,1.71,1.27,0.62,0.39,0.02,1.81,11.08,134
EMRU1,ENTERPRISE,0.62,0.76,0.82,1.33,1.41,0.69,2.21,0.18,0.62,1.63,1.01,0.28,11.56,78
