ID,LOCATION,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,WY Total,Pct Avg to Date
GBZO3,GERBER,2.16,0.63,3.90,1.00,0.60,1.80,2.30,5.00,0.58,0.10,0.00,0.23,18.30,100
HOWO3,HOWARD PRAIRIE,3.89,1.60,6.48,3.00,0.86,2.69,2.90,3.92,0.47,0.00,0.00,0.06,25.87,79
KENO3,KENO,2.84,1.28,4.38,1.04,0.69,1.14,2.46,2.17,0.26,0.00,0.00,0.33,16.59,82
LMT,KLAMATH FALLS,2.15,0.79,1.95,0.70,0.60,0.65,1.86,2.46,0.35,0.02,0.00,0.00,11.53,82
BBAC1,BIG BAR 4E,3.81,1.32,7.56,4.58,1.69,6.38,3.06,5.16,1.28,0.00,0.00,0.00,34.84,92
CHNC1,CALLAHAN,3.16,1.21,5.23,2.26,1.20,1.00,1.28,3.26,0.52,0.70,0.00,0.02,19.84,94
COPC1,COPCO #1 DAM,3.60,1.52,4.38,2.09,1.18,1.40,2.26,3.29,0.40,0.01,0.00,0.62,20.75,101
FOJC1,FORT JONES,3.03,1.15,5.35,2.19,0.65,2.03,1.51,2.99,0.38,0.09,0.00,0.07,19.44,89
HFKC1,HAYFORK 2W,4.00,1.49,11.40,7.44,3.30,7.79,2.57,5.38,1.52,0.00,0.00,0.02,44.91,126
HPAC1,HOOPA,6.40,1.50,14.00,6.50,2.10,9.40,6.30,5.80,3.90,0.00,0.00,0.00,55.90,NA
HPYC1,HAPPY CAMP,4.68,1.34,10.28,6.79,0.86,7.85,5.36,4.82,0.82,0.00,0.00,0.27,43.07,84
MTHC1,MT. HEBRON RS,2.63,0.94,2.20,0.55,0.57,0.50,1.91,2.42,0.33,0.00,0.00,0.36,12.41,98
ORLC1,ORLEANS,5.83,1.57,11.57,5.96,1.68,7.54,6.54,6.28,2.77,0.02,0.00,0.20,49.96,95
STGC1,LAVA BEDS NM,2.38,1.93,1.21,1.53,0.55,0.70,1.76,2.19,0.59,0.00,0.00,0.33,13.17,88
TRHC1,TRINITY RIVER HATCHERY,3.41,1.38,9.13,3.54,3.04,4.75,2.30,6.32,3.25,0.00,0.00,0.00,37.12,113
TULC1,TULE LAKE,2.29,1.19,1.41,0.56,0.65,0.81,2.25,3.24,0.68,0.03,0.00,0.17,13.28,117
WEAC1,WEAVERVILLE,4.39,1.54,10.35,3.55,2.54,6.74,3.34,5.91,3.33,0.00,0.00,0.00,41.69,108
YKAC1,YREKA,2.95,1.17,5.35,1.00,0.52,0.99,2.37,3.47,0.52,0.50,0.04,0.10,18.98,96
CLTC1,CALISTOGA,4.19,1.49,11.25,7.50,2.83,5.01,2.77,6.78,1.32,0.00,0.00,0.00,43.14,112
FFDC1,FAIRFIELD,0.89,3.30,6.66,5.52,4.24,4.28,1.43,1.46,0.28,0.00,0.00,0.01,28.07,120
KENC1,KENTFIELD,4.26,2.96,15.85,7.02,6.96,8.18,3.31,5.07,1.01,0.00,0.00,0.04,54.66,115
MHMC1,MOUNT HAMILTON,4.98,1.94,6.77,4.72,5.88,5.82,2.27,1.48,0.76,0.00,0.00,0.03,34.65,146
NSHC1,NAPA STATE HOSPITAL,2.34,2.51,7.34,4.39,3.88,5.61,1.57,2.37,0.90,0.00,0.00,0.01,30.92,117
OAMC1,OAKLAND MUSEUM,3.10,1.69,6.84,3.93,4.24,4.58,1.68,0.79,0.33,0.00,0.00,0.00,27.18,118
PORC1,POTTER VALLEY PH,5.17,1.97,11.57,7.23,4.10,6.47,3.42,6.68,2.25,0.00,0.00,0.00,48.86,108
SFO,SAN FRANCISCO AIRPORT,2.63,2.07,7.98,4.82,5.19,4.67,1.40,1.32,0.94,0.02,0.01,0.00,31.05,154
SFOC1,DOWNTOWN SAN FRANCISCO,2.63,2.07,7.98,4.82,5.19,4.67,2.19,1.32,0.94,0.02,0.01,0.00,31.84,143
STSC1,SANTA ROSA,3.27,1.81,10.46,4.12,4.29,5.74,1.61,5.55,0.95,0.00,0.02,0.00,37.82,122
UKI,UKIAH ASOS,3.74,1.83,10.76,6.59,3.37,6.39,2.65,3.98,1.40,0.00,0.00,0.04,40.75,NA
4LW,LAKEVIEW,1.95,0.78,2.30,0.62,1.17,1.37,2.36,3.68,0.85,0.09,0.00,0.63,15.80,102
AUBC1,AUBURN,3.88,4.44,7.24,5.14,2.82,7.97,1.40,3.66,1.41,0.00,0.00,0.64,38.60,106
BNYC1,BURNEY,3.84,1.60,3.75,3.73,2.46,4.73,3.53,5.51,1.28,0.00,0.00,0.14,30.57,114
BUCC1,BUCKS CREEK,7.96,2.58,9.40,8.36,5.39,9.82,3.93,8.95,2.71,0.00,0.00,0.41,59.51,86
BUKC1,BUCKHORN,7.04,3.17,11.54,7.72,6.65,10.92,6.99,14.80,2.92,0.00,0.00,0.00,71.75,108
CANC1,CANYON DAM,5.43,1.55,6.44,6.93,2.73,7.50,3.09,5.54,2.09,0.00,0.00,0.73,42.03,111
CBYC1,CANBY 3SW,3.54,2.17,1.15,0.80,1.00,2.15,2.43,4.96,0.67,0.00,0.00,0.62,19.49,118
CLGC1,COLGATE PH,5.91,3.65,7.48,6.19,4.32,7.91,2.14,6.04,2.12,0.00,0.00,0.34,46.10,112
DESC1,DE SABLA,10.55,2.77,14.00,10.26,5.13,9.98,5.01,9.87,2.97,0.00,0.00,0.15,70.69,107
DUNC1,DUNSMUIR,8.14,1.34,16.47,7.72,6.08,9.61,4.99,8.84,4.55,0.00,0.00,0.23,67.97,110
DWNC1,DOWNIEVILLE,7.69,2.89,11.10,10.04,4.37,12.11,4.55,9.89,2.18,0.00,0.00,0.45,65.27,104
FSTC1,FORESTHILL RS,8.15,6.69,8.67,12.64,6.38,12.79,4.42,8.26,3.41,0.00,0.00,1.12,72.53,139
GEOC1,GEORGETOWN RS,8.78,4.63,8.42,11.06,6.17,14.04,3.90,7.31,3.02,0.00,0.00,1.22,68.55,127
GLRC1,GOLD RUN 2SW,7.67,4.54,10.54,9.97,5.60,12.20,3.96,9.37,3.23,0.00,0.00,1.37,68.45,124
GRAC1,GRASS VALLEY NO. 2,6.66,3.82,10.60,8.03,5.26,10.12,3.82,8.07,2.10,0.00,0.00,0.48,58.96,111
HLEC1,HARRY L ENGLEBRIGHT DAM,4.61,3.14,7.09,5.12,3.42,6.59,1.69,4.12,1.48,0.00,0.00,0.16,37.42,107
HRRC1,HARRISON GULCH RS,3.30,3.44,7.95,5.53,3.25,7.15,2.28,3.60,1.25,0.00,0.00,0.00,37.75,101
MCLC1,MCCLOUD,7.36,1.64,13.37,9.09,4.12,7.22,3.30,7.92,3.65,0.00,0.00,0.29,57.96,118
MHS,MT. SHASTA,7.75,1.34,10.65,5.74,3.35,7.21,2.99,6.07,3.76,0.00,0.00,0.12,48.98,123
MINC1,MINERAL,4.95,2.23,5.51,5.22,4.31,6.85,3.29,9.30,2.42,0.00,0.00,0.59,44.67,79
NCOC1,NICOLAUS,2.24,3.06,2.88,3.89,2.58,1.95,1.01,1.71,0.61,0.00,0.00,0.08,20.01,101
NVDC1,NEVADA CITY,8.31,3.92,12.80,11.18,6.03,13.06,4.17,9.32,2.20,0.00,0.00,0.53,71.52,121
ONDC1,ORLAND,3.62,1.81,6.34,6.29,3.32,2.72,1.80,3.21,0.71,0.00,0.00,0.00,29.82,137
OROC1,OROVILLE,3.92,2.86,6.75,5.59,2.75,3.65,1.97,3.03,1.58,0.00,0.00,0.31,32.41,113
PCHC1,PACIFIC HOUSE,8.25,3.49,9.53,13.98,5.77,10.79,3.83,7.54,2.86,0.00,0.07,0.56,66.67,129
PLCC1,PLACERVILLE,6.90,4.24,7.74,9.93,4.47,11.29,2.52,3.56,2.08,0.00,0.04,0.46,53.23,137
PRAC1,PORTOLA,2.54,1.29,4.46,3.83,1.19,3.94,0.73,1.84,0.98,0.00,0.00,0.86,21.66,94
PRDC1,PARADISE,7.97,2.22,12.49,9.48,3.93,8.07,4.27,7.08,2.65,0.00,0.00,0.00,58.16,104
QCYC1,QUINCY,6.12,2.43,8.43,7.58,3.44,7.92,3.12,5.53,2.67,0.00,0.00,0.49,47.73,125
RBL,RED BLUFF AP,2.71,2.06,7.23,5.15,2.63,2.11,1.29,3.63,0.86,0.00,0.00,0.01,27.68,115
ROMC1,ROUND MOUNTAIN,5.90,2.18,10.99,5.46,5.41,9.90,7.21,12.98,2.94,0.00,0.00,0.00,62.97,97
SAC,SACRAMENTO AP,2.72,2.69,4.14,3.83,2.33,3.30,0.84,1.23,0.66,0.00,0.00,0.00,21.74,121
SERC1,SIERRAVILLE,2.91,2.52,2.69,5.00,1.26,4.82,1.20,2.16,0.59,0.00,0.00,1.39,24.54,93
SHDC1,SHASTA DAM,8.09,1.84,18.18,7.51,5.96,10.03,4.41,9.82,1.90,0.00,0.00,0.01,67.75,107
SLPC1,SLY PARK,7.20,4.06,8.42,11.32,5.77,10.48,3.36,7.59,2.98,0.00,0.00,0.45,61.63,NA
SMTC1,SACRAMENTO 5 ESE,3.09,2.76,4.13,3.69,2.52,3.55,0.86,1.31,0.69,0.00,0.00,0.10,22.70,114
SODC1,SODA SPRINGS,8.54,3.70,12.73,11.18,3.98,12.71,4.02,9.25,3.15,0.00,0.08,0.55,69.89,NA
STOC1,STONY GORGE,2.90,2.31,7.54,6.14,4.21,3.36,1.00,2.47,0.77,0.00,0.00,0.24,30.94,145
STYC1,STRAWBERRY VALLEY,10.88,3.75,16.38,14.03,6.95,15.82,5.51,13.97,3.75,0.03,0.00,0.82,91.89,114
VTNC1,VINTON,1.84,1.05,2.55,1.75,0.34,2.37,0.76,1.06,1.15,0.00,0.00,0.58,13.45,95
WSKC1,WHISKEYTOWN RES,7.02,1.78,17.17,9.58,5.75,12.22,4.71,10.24,2.32,0.00,0.00,0.01,70.80,112
ABYC1,AUBERRY,5.33,1.57,6.14,5.44,5.16,4.86,1.08,4.85,0.06,0.00,0.03,0.47,34.99,134
ARNC1,CALAVERAS BIG TREES,9.22,3.20,12.42,14.53,7.52,11.48,3.52,5.89,1.85,0.00,0.00,1.42,71.05,128
CHVC1,CHERRY VALLEY,12.98,1.70,9.71,14.77,7.09,11.48,3.00,6.56,0.83,0.00,0.18,0.95,69.25,145
CMPC1,CAMP PARDEE,3.72,2.04,4.36,5.60,3.16,5.53,1.12,2.20,1.47,0.00,0.00,0.40,29.60,129
FDDC1,FIDDLETOWN DEXTER RANCH,6.24,3.73,6.78,10.16,4.46,10.01,2.23,4.55,1.54,0.00,0.05,0.81,50.56,137
GRVC1,GROVELAND RS,9.90,2.79,7.43,13.16,6.36,9.16,2.30,3.93,0.14,0.00,0.08,0.71,55.96,149
HETC1,HETCH HETCHY,8.52,2.42,5.55,10.84,6.07,8.62,3.23,5.71,0.79,0.00,0.66,0.52,52.93,145
LOSC1,LOS BANOS,2.14,3.52,1.65,1.85,2.51,1.54,0.72,1.41,0.07,0.00,0.04,0.14,15.59,157
MATC1,MATHER,8.75,1.89,6.50,11.72,5.69,7.28,2.83,4.78,0.11,0.00,0.41,0.44,50.40,145
MCEC1,MERCED,3.59,1.44,3.47,5.07,2.41,2.53,1.37,1.37,0.01,0.00,0.07,0.27,21.60,173
MDRC1,MADERA,3.89,1.07,3.67,2.10,2.94,2.59,0.60,3.32,0.00,0.00,0.04,0.01,20.23,169
MOD,MODESTO AP,1.40,1.15,3.11,2.77,2.78,2.02,1.55,1.11,0.21,0.00,0.00,0.28,16.38,126
NMDC1,NEW MELONES DAM HQ,3.95,2.75,6.18,11.38,4.40,7.68,1.92,2.99,0.29,0.00,0.00,1.29,42.83,NA
SONC1,SONORA,5.47,3.26,6.22,10.74,5.63,8.19,2.28,3.62,0.42,0.00,0.00,1.12,46.95,143
TRAC1,TRACY CARBONA,1.66,1.29,2.67,2.31,2.92,1.86,0.94,0.68,0.07,0.00,0.00,0.10,14.50,137
WSTC1,WEST POINT,8.28,3.03,9.14,9.55,4.19,11.83,1.87,4.19,1.19,0.00,0.00,1.16,54.43,149
YNPC1,SOUTH ENTRANCE YOSEMITE,12.14,1.44,10.13,18.42,6.51,8.29,2.20,6.44,0.00,0.02,0.54,0.60,66.73,158
YPQC1,YOSEMITE PARK HEADQUARTER,6.69,1.64,4.34,11.00,6.07,5.57,1.15,3.38,0.17,0.00,0.31,0.80,41.12,109
ASHC1,ASH MOUNTAIN,4.25,1.89,4.00,8.96,2.04,6.77,2.25,4.10,0.00,0.00,0.03,0.16,34.45,130
BFL,BAKERSFIELD,1.54,0.18,1.09,2.51,1.52,1.11,0.51,0.74,0.00,0.00,0.01,0.08,9.29,143
DNPC1,BALCH PH,5.57,0.91,4.08,6.41,4.87,6.73,2.38,4.00,0.00,0.00,0.04,0.06,35.05,113
GNNC1,GLENNVILLE,3.22,0.96,3.28,6.52,1.32,4.47,3.15,3.10,0.00,0.00,0.23,0.36,26.61,133
GRGC1,GRANT GROVE,9.70,1.52,3.65,18.64,5.09,10.33,3.64,6.19,0.00,0.00,0.35,0.27,59.38,141
LDGC1,LODGEPOLE,7.62,2.37,4.32,12.37,4.18,11.16,2.80,3.89,0.01,0.00,0.40,1.32,50.44,113
TREC1,THREE RIVER EDISON PH #1,2.45,2.07,4.32,3.25,2.21,4.74,1.40,3.64,0.00,0.00,0.03,0.21,24.32,100
CNGC1,COALINGA,1.70,0.54,2.59,3.23,2.12,0.60,0.99,1.46,0.00,0.00,0.00,0.53,13.76,166
FAT,FRESNO AIR TERMINAL,2.45,0.81,3.16,2.42,2.30,2.51,0.56,1.62,0.01,0.00,0.00,0.04,15.88,141
HJO,HANFORD,2.09,0.44,2.13,2.51,1.69,2.02,0.70,0.84,0.00,0.00,0.00,0.02,12.44,145
LEMC1,LEMON COVE,2.21,1.43,2.19,4.23,2.04,2.92,0.54,2.67,0.00,0.00,0.02,0.00,18.25,125
LINC1,LINDSAY,1.85,0.96,1.21,3.60,1.72,2.72,0.56,2.41,0.00,0.00,0.00,0.02,15.05,120
VISC1,VISALIA,1.70,0.82,0.95,3.15,1.38,2.31,0.97,0.88,0.00,0.00,0.00,0.00,12.16,110
BISC1,BIG SUR STATE PARK,7.30,2.87,13.71,10.45,11.28,8.52,3.32,1.19,0.33,0.02,0.00,0.00,58.99,137
CCHC1,CACHUMA DAM,6.38,0.33,13.25,10.30,9.22,3.08,1.27,0.51,0.04,0.00,0.00,0.03,44.41,203
HOLC1,HOLLISTER,2.79,0.76,1.94,5.10,3.13,3.87,0.99,0.64,0.52,0.00,0.00,0.00,19.74,145
JNLC1,JUNCAL DAM,10.74,0.28,9.94,32.96,15.53,3.45,1.00,1.19,0.00,0.00,0.00,0.19,75.28,242
KICC1,KING CITY,3.38,0.54,5.10,3.14,3.92,1.42,0.77,0.60,0.05,0.02,0.01,0.01,18.96,154
SAEC1,SAN CLEMENTE DAM,4.13,0.90,6.87,6.15,4.91,4.97,1.73,0.75,0.20,0.06,0.00,0.00,30.67,140
SBAC1,SANTA BARBARA,3.91,0.18,7.45,12.06,7.31,3.96,0.90,0.90,0.00,0.00,0.00,0.09,36.76,198
SBPC1,SAN LUIS OBISPO,5.21,2.26,8.25,9.45,6.64,4.75,2.10,1.37,0.01,0.00,0.00,0.05,40.09,165
SCRC1,SANTA CRUZ,5.80,1.23,10.28,5.98,6.26,7.65,3.03,1.34,1.01,0.01,0.02,0.01,42.62,139
SMX,SANTA MARIA,2.32,0.71,3.95,4.20,3.70,3.27,0.48,0.89,0.00,0.00,0.00,0.04,19.56,140
SNSC1,SALINAS NO. 2,2.62,0.50,4.97,3.15,3.30,4.67,1.29,0.64,0.25,0.04,0.01,0.02,21.46,142
WVIC1,WATSONVILLE WATERWORKS,3.51,1.75,4.87,4.22,4.63,5.33,1.59,0.83,0.82,0.03,0.00,0.00,27.58,119
BBLC1,BIG BEAR LAKE F.S.,7.44,2.92,3.86,18.37,5.45,3.40,1.24,1.15,0.00,1.42,0.77,0.83,46.85,222
CQT,DOWNTOWN LA,4.56,0.20,8.77,9.32,11.02,2.14,1.05,0.19,0.00,0.00,0.00,0.29,37.54,248
CUYC1,CUYAMACA,15.35,2.29,7.92,11.61,9.41,3.94,2.79,0.62,0.00,1.44,0.39,0.12,55.88,156
ELPC1,EL CAPITAN DAM,7.67,1.37,2.88,5.42,5.99,1.88,1.15,0.36,0.00,0.08,0.00,0.02,26.82,159
EORC1,ELSINORE,7.01,1.18,4.62,11.76,8.23,0.67,0.75,0.35,0.00,0.00,0.00,1.65,36.22,300
LAGC1,LAGUNA BEACH,5.67,0.71,4.18,6.92,7.86,0.92,1.60,0.17,0.17,0.00,0.00,0.20,28.40,209
LAX,LA INT'L AIRPORT,3.78,0.11,6.49,6.87,6.95,1.08,0.94,0.33,0.00,0.00,0.00,0.25,26.80,203
LGB,LONG BEACH,5.34,0.36,3.79,7.66,9.40,1.54,1.23,0.04,0.01,0.00,0.00,0.34,29.71,230
LOX,OXNARD,4.51,0.21,4.97,9.56,9.37,2.18,1.00,0.42,0.00,0.00,0.00,0.22,32.44,NA
OCNC1,OCEANSIDE MARINA,5.09,0.39,2.84,5.20,6.43,1.04,0.78,0.03,0.00,0.00,0.00,0.37,22.17,199
SAN,LINDBERGH FIELD,4.98,0.33,4.01,4.49,5.83,2.12,0.59,0.12,0.02,0.01,0.00,0.10,22.60,210
STAC1,SANTA ANA FS,6.97,0.49,3.46,6.98,8.41,0.59,1.30,0.26,0.00,0.00,0.00,0.35,28.81,208
CEDC1,CEDARVILLE,1.61,1.66,0.98,0.55,0.49,1.62,1.58,2.50,0.30,0.00,0.00,0.13,11.42,87
DOYC1,DOYLE,1.50,1.97,1.84,1.13,0.15,1.12,0.36,0.47,0.46,0.00,0.00,0.61,9.61,81
FOBC1,FORT BIDWELL,2.86,1.36,2.74,1.98,0.79,2.30,1.99,2.85,0.43,0.00,0.00,0.38,17.68,97
FRNN2,FERNLEY,0.79,1.55,1.19,1.06,1.08,0.49,0.12,1.52,0.61,0.42,0.00,0.09,8.92,168
JESC1,JESS VALLEY,2.55,2.67,0.88,0.75,1.00,2.21,3.68,7.38,0.54,0.64,0.00,0.29,22.59,118
Q63,SUTCLIFFE-PYRAMID LK,1.82,1.96,0.49,1.08,0.28,0.42,0.22,1.04,0.56,0.25,0.00,0.15,8.27,108
STDN2,STEAD,2.87,1.57,2.70,1.71,0.80,1.02,0.45,0.60,0.70,0.11,0.00,0.18,12.71,122
BDEC1,BODIE,0.96,1.39,1.35,3.05,0.68,1.13,0.76,0.84,0.02,0.17,0.40,0.10,10.85,84
BOCC1,BOCA RESERVOIR,3.77,1.74,4.80,4.69,0.83,4.13,1.33,1.85,0.74,0.17,0.09,0.18,24.32,108
BPTC1,BRIDGEPORT,1.70,1.26,1.57,3.76,1.18,2.23,0.29,1.55,0.20,0.36,0.64,0.20,14.94,160
CRCN2,CARSON CITY,1.80,0.94,1.50,2.50,0.96,1.30,0.61,0.62,0.20,0.29,0.52,0.15,11.39,110
DAGN2,DAGGET PASS,2.36,2.49,4.01,4.37,2.29,2.84,1.09,1.34,0.14,0.16,0.19,0.50,21.78,200
DONC1,DONNER MEM SP,3.70,2.45,7.86,7.80,1.74,6.97,2.29,5.56,1.54,0.00,0.00,0.35,40.26,103
FEXN2,FALLON EXPER STATION,1.01,1.34,0.67,1.23,0.80,0.36,0.05,1.49,0.08,0.15,0.00,0.00,7.18,135
GLBN2,GLENBROOK,3.66,1.77,3.50,3.68,1.68,3.73,0.84,1.98,0.51,0.00,0.05,0.41,21.81,125
HTHN2,HAWTHORNE,0.55,1.51,0.03,0.71,0.97,0.28,0.00,0.41,0.10,0.20,0.24,0.00,5.00,92
MINN2,MINDEN,1.03,1.21,1.68,1.41,1.10,1.11,0.58,0.42,0.09,0.46,0.49,0.61,10.19,122
RNO,RENO,1.58,1.53,1.71,1.78,0.84,0.42,0.61,0.59,0.37,0.59,0.10,0.12,10.24,137
SMIN2,SMITH 6N,0.87,1.07,0.57,1.94,0.95,0.64,0.48,0.75,0.10,0.18,0.00,0.36,7.91,125
SRKN2,SPARKS,1.60,1.19,1.41,1.51,1.08,0.49,0.64,0.74,0.83,0.70,0.90,0.05,11.14,151
TAHC1,TAHOE CITY,5.23,1.72,7.20,6.31,2.77,6.75,1.43,4.33,1.52,0.00,0.45,0.31,38.02,116
TKEC1,TRUCKEE RS,4.88,1.01,4.76,7.35,1.67,6.41,2.06,3.52,1.00,0.00,0.10,0.31,33.07,107
TPLN2,TOPAZ LAKE 4N,1.38,0.86,1.25,1.40,0.19,0.36,0.00,0.15,0.00,0.14,0.00,0.00,5.73,62
VRCN2,VIRGINIA CITY,1.82,1.86,2.89,3.92,1.02,1.21,0.45,0.87,0.61,0.50,0.76,0.90,16.81,117
WABN2,WABUSKA 6SE,0.81,1.73,0.19,0.85,0.98,0.77,0.49,1.65,0.20,0.00,0.00,0.11,7.78,164
YRGN2,YERINGTON,0.76,1.74,0.51,1.37,0.79,0.42,0.74,0.75,0.18,0.00,0.00,0.02,7.28,136
BARC1,BARSTOW,2.26,1.17,1.72,2.30,2.39,1.34,0.10,0.11,0.00,1.14,0.26,0.71,13.50,312
BEAN2,BEATTY 8N,1.66,0.48,1.65,4.22,2.24,0.59,0.29,0.37,0.13,0.08,0.54,1.09,13.34,220
FMTC1,FAIRMONT,5.93,0.08,6.16,13.44,9.30,1.92,1.10,0.97,0.00,0.07,0.17,0.75,39.89,245
IPL,IMPERIAL,0.93,0.84,0.65,0.93,1.08,0.16,0.00,0.00,0.00,0.08,0.41,0.02,5.10,169
LEVC1,LEE VINING,2.22,2.40,3.51,5.73,2.44,2.41,0.40,0.91,0.13,0.12,0.89,0.47,21.63,166
NID,CHINA LAKE ARMITAGE,1.11,0.00,2.52,2.59,2.55,0.53,0.06,0.00,0.00,0.13,0.44,0.52,10.45,283
PMDC1,PALMDALE,3.53,0.44,4.27,3.91,5.60,0.98,0.96,0.25,0.00,0.22,0.06,0.65,20.87,284
PSP,PALM SPRINGS,2.15,1.68,1.98,4.90,3.23,0.19,0.08,0.00,0.00,0.04,0.15,0.16,14.56,278
B23,BATTLE MOUNTAIN,1.19,0.84,0.85,2.40,0.75,2.00,0.80,3.13,0.03,0.17,0.04,0.40,12.60,144
BOWN2,BEOWAWE,1.17,1.18,1.19,2.13,0.82,1.31,0.98,2.40,0.30,0.35,0.23,0.37,12.43,140
EKO,ELKO,1.96,0.87,1.20,2.12,0.84,1.42,1.56,1.87,0.75,0.66,0.07,0.46,13.78,144
IMLN2,IMLAY,1.65,0.90,1.33,1.18,0.58,1.56,0.14,1.22,0.07,0.01,0.00,0.39,9.03,109
JIGN2,JIGGS 8SSE,2.43,1.32,0.38,2.65,0.55,1.37,3.52,3.74,1.53,0.15,0.15,0.37,18.16,136
LOVN2,LOVELOCK,1.23,0.75,0.81,0.88,0.66,1.48,0.06,2.19,0.15,0.06,0.00,0.13,8.40,141
RYPN2,RYE PATCH DAM,1.95,1.16,0.60,0.87,0.75,1.57,0.21,2.91,0.82,0.02,0.00,0.30,11.16,127
WMC,WINNEMUCCA,1.58,1.28,0.52,1.03,0.43,1.54,0.25,2.09,0.03,0.00,0.00,0.34,9.09,109
DUFN2,DUFURRENA (SHELDON),1.18,0.80,0.31,0.55,0.11,0.28,0.38,3.78,0.40,0.02,0.11,0.17,8.09,106
KRVN2,KINGS RIVER VALLEY,1.98,0.34,0.40,0.59,0.29,0.78,1.19,2.34,0.26,0.08,0.00,0.20,8.45,98
BLEN2,BLUE EAGLE RANCH,1.12,0.88,0.27,1.46,1.14,1.12,2.46,1.95,0.11,0.13,0.60,0.55,11.79,134
DYRN2,DYER,0.87,1.29,0.99,1.58,1.15,0.15,0.39,0.22,0.01,0.17,0.38,0.27,7.47,145
ELY,ELY,2.31,0.94,0.21,0.75,1.04,1.45,2.03,2.45,0.14,0.35,1.42,0.73,13.82,139
